CompanyID,Name,MovieID,Studio,Num_Workers,CreatedIn
4972,Platinum Pictures,10447,Warner Bros,739,1946
11912,Mikado Film,9300,20th Century Fox,5928,1962
27593,Lenfilm Studio,9300,Sony Pictures,3188,1924
36765,Adventure Pictures,9300,Warner Bros,8026,1939
1274,Clinica Estetico,9800,20th Century Fox,8918,1971
418,New South Wales Film & Television Office,713,Warner Bros,6377,1940
5186,The Australian Film Commission,713,Paramount,4353,1922
14089,Jan Chapman Productions,713,Warner Bros,9565,1960
8780,Walrus & Associates,7007,Warner Bros,1052,1983
5612,Brooksfilms,8005,Warner Bros,7458,1987
36907,Hilary Henkin,2088,Sony Pictures,8192,2007
39712,Seon Film Productions,10412,Warner Bros,1815,1990
50619,Romper Stomper Pty. Ltd.,10412,20th Century Fox,9795,1943
75712,Ruby in Paradise,47889,Paramount,5828,1971
75713,Full Crew/Say Yea,47889,Paramount,2341,1994
14374,David V. Picker Productions,56583,Warner Bros,7780,1921
36789,Nessa Hyams,56583,Sony Pictures,4916,1963
36790,Carrie Productions Inc.,56583,Sony Pictures,8479,1960
249,Société Nouvelle de Cinématographie,41878,20th Century Fox,6503,1989
28822,Santo Domingo Film & Music Video,35233,Warner Bros,1634,1926
37265,Fron Film Production,103413,Paramount,1357,1957
17411,Polar Entertainment,11592,Sony Pictures,2135,2001
5553,Shadowlands Productions,10445,Warner Bros,81,1964
408,Avenue Entertainment,695,Sony Pictures,7770,1928
25158,Sarah Radclyffe Productions - Sirens Limited,12519,Sony Pictures,341,1972
25159,British Screen Finance Ltd,12519,Paramount,3736,1947
25160,Samson Productions II,12519,Universal Pictures,1692,1938
36889,Maiden Movies,23210,20th Century Fox,7816,1987
94856,Robert Evans Company,867,20th Century Fox,8819,1923
5798,Shaw Brothers,78,Paramount,3959,1932
5848,Columbia Pictures Industries,11074,Sony Pictures,1273,2011
6386,Columbia Films S.A.,11074,Warner Bros,8688,1930
5888,Walt Disney,9607,Sony Pictures,4423,1921
12288,Nintendo,9607,Paramount,2629,1989
164,Rhombus Media,20967,20th Century Fox,1472,1931
8601,Tim Burton Productions,9479,Sony Pictures,7608,1956
8835,Skellington Productions Inc.,9479,20th Century Fox,6795,1975
342,Davis-Films,319,Warner Bros,2659,2007
3322,August Entertainment,319,20th Century Fox,3131,1971
6189,Turner Pictures (I),15139,20th Century Fox,6784,1992
37572,Keystone Film Company (II),85247,Universal Pictures,8300,2009
1524,DD Productions,51980,Universal Pictures,8700,1923
6566,CNCAIMC,11655,Universal Pictures,153,1923
2658,Some Film,11800,20th Century Fox,4976,1968
11736,El Deseo S.A.,8223,Paramount,9030,1971
5778,Channel 4 Television,14587,20th Century Fox,791,1953
157,SVT Drama,41653,Paramount,9814,1941
235,Nordisk Film,41653,Paramount,6494,1932
6181,Svensk Filmindustri (SF),41653,Universal Pictures,4773,1982
7446,Svenska Filminstitutet (SFI),41653,Sony Pictures,7709,1934
55150,Swelter Films,17600,Warner Bros,5253,1959
55151,Buckeye Films,17600,Universal Pictures,3026,1957
23506,King World Entertainment,10897,Universal Pictures,7476,1974
3614,Columbia Pictures Television,32562,Sony Pictures,6553,1963
58855,Telling Pictures,32562,Warner Bros,8669,1985
9364,Sacher Film,25403,20th Century Fox,6536,1985
20769,Banfilm,25403,20th Century Fox,6540,1962
37352,Oscar Kramer S.A.,124304,Universal Pictures,1994,1991
37353,Aura Film,124304,Warner Bros,6289,1957
37354,Mojame S.A.,124304,Universal Pictures,7472,2001
477,Hughes Entertainment,771,Paramount,6023,1948
61409,T2 Productions,280,Universal Pictures,9513,1994
16636,Shapiro-Glickenhaus Entertainment,80350,Universal Pictures,5571,1975
4357,The Guber-Peters Company,268,20th Century Fox,461,1925
55072,Strong Heart/Demme Production,274,20th Century Fox,6140,1928
3166,Walt Disney Productions,408,20th Century Fox,296,1941
6125,Walt Disney Animation Studios,10020,Paramount,6892,1965
10282,Silver Screen Partners IV,10020,20th Century Fox,6614,2008
6,RKO Radio Pictures,10895,Warner Bros,2221,1950
7399,Sodaperaga Productions,41043,Sony Pictures,7328,1940
38963,Fontaine Sarl,41043,Warner Bros,7507,1957
4051,Warner Brothers/Seven Arts,576,Warner Bros,5768,1971
5551,Long Shong Pictures,59146,20th Century Fox,2110,1938
46108,Ubu Productions,30528,Sony Pictures,3384,1929
711,Fox 2000 Pictures,7300,Sony Pictures,7240,1965
81131,Rosa Productions,7300,Sony Pictures,994,2020
4952,Canadian Film Development Corporation (CFDC),11827,Paramount,5411,1995
15343,Trans Atlantic Entertainment,8766,20th Century Fox,9504,2002
65446,The Chess Club,23570,Sony Pictures,5334,1985
49,El Deseo,4307,Paramount,6931,1998
6861,Lolafilms,46029,Universal Pictures,8417,1957
20295,Sociedad General de Televisión (Sogetel),46029,Universal Pictures,9294,1981
21108,Fernando Trueba Producciones Cinematográficas,46029,Paramount,9559,1991
356,TF1 Films Productions,52873,Paramount,7990,1965
75423,France Média,44281,20th Century Fox,9916,1954
75424,Les Films du Scarabée,44281,20th Century Fox,383,2021
6032,The Vault,12520,Universal Pictures,9506,1962
38091,WF/X,12520,Sony Pictures,2995,1949
45,Road Movies Filmproduktion GmbH,38884,Universal Pictures,4830,1992
225,BIM Distribuzione,38884,Sony Pictures,4706,1982
315,Filmstiftung Nordrhein-Westfalen,38884,Sony Pictures,2715,1949
744,Diaphana Films,38884,20th Century Fox,7181,2002
982,Road Movies Dritte Produktionen,38884,Warner Bros,4985,1948
986,Degeto Film,38884,Warner Bros,465,1985
6639,Televisión Española (TVE),38884,Paramount,757,2011
9335,Canal+ España,38884,20th Century Fox,7838,1991
14245,Messidor Films,38884,Sony Pictures,2734,2008
38180,Dark Matter Productions,47449,Warner Bros,7544,1993
247,Granada Film Productions,2021,Sony Pictures,3416,1941
271,Mainstream S.A.,2021,Warner Bros,3553,1954
20777,British Screen Productions,2021,Warner Bros,4492,1961
976,Marvin Worth Productions,10988,Warner Bros,6230,1943
3668,ABC Productions,10988,20th Century Fox,2609,1945
311,Procirep,11479,Universal Pictures,8187,1950
14191,Ice Films,11479,Sony Pictures,4021,2006
101,Roxy Film,398959,20th Century Fox,3007,1921
80481,Made in Munich Filmproduktion,398959,20th Century Fox,6966,1958
191,Senator Film Produktion,339428,20th Century Fox,1779,2016
44,Cruise/Wagner Productions,954,20th Century Fox,9283,2007
7325,Icicle,68445,20th Century Fox,76,1931
7326,Film Fonds,68445,Paramount,2633,2020
7327,Pandora Filmproduktion (,68445,Sony Pictures,9294,1992
47,Constantin Film,10801,20th Century Fox,9916,1963
6636,Park Chul-Soo Films Ltd.,54285,Sony Pictures,3105,1962
1066,Distant Horizons,16417,Paramount,6851,1986
38208,Koukus Troika,16417,Paramount,1708,2006
38209,Toron Screen Corporation,16417,Sony Pictures,4001,2007
641,Titanus,10363,Warner Bros,7349,2016
7046,Paris Film,10363,Universal Pictures,7506,2013
38178,Newcomm,161070,Warner Bros,9983,1957
126,Lakeshore Entertainment,18414,Warner Bros,4187,1985
653,Komuna,11902,Warner Bros,7981,1959
6242,Barrandov Studios,11902,20th Century Fox,1764,1941
17666,Per Holst Filmproduktion,27098,Paramount,3381,1994
10354,FM Entertainment International N.V.,25087,Warner Bros,3397,1982
1984,Government of West Bengal,5801,Paramount,2036,1978
26424,Satyajit Ray Productions,896,Sony Pictures,3594,1995
1310,Best Brains,3065,Universal Pictures,7029,1938
3592,Warner Bros. Family Entertainment,2300,Sony Pictures,751,1939
55527,Courtside Seats Productions,2300,Sony Pictures,7787,1992
1216,Dino de Laurentiis Cinematografica,8069,20th Century Fox,9696,1962
1497,Marianne Productions,8069,Universal Pictures,3836,1977
4106,Libra Pictures,288173,Sony Pictures,7312,2001
16832,129 Productions,221917,Sony Pictures,2521,1973
46654,Filmstudio,8072,Universal Pictures,5064,2001
54659,Athos Films,8072,Universal Pictures,6709,1959
63558,Chaumiane,8072,Sony Pictures,4310,2019
875,Films A2,35797,Universal Pictures,5595,1946
900,Les Films de la Tour,35797,Sony Pictures,3094,1932
16772,Little Bear,35797,Sony Pictures,3933,1966
52599,Mike Lobell Productions,83857,20th Century Fox,2990,1991
5270,Opala Productions,33245,Warner Bros,5211,1942
310,Centre National de la Cinématographie,105045,Sony Pictures,1870,1978
1712,Odessa Films,105045,Paramount,6934,1996
5982,Bioskop Film,105045,Warner Bros,2852,1926
8331,Van Peebles Films,29621,Warner Bros,2513,1969
38955,Orpheus Films,29621,Warner Bros,3421,1985
1854,Dan Films,48260,20th Century Fox,7272,1922
8095,Merseyside Film Production Fund,48260,Sony Pictures,8577,1958
26109,Evzen Kolar Productions,38867,20th Century Fox,5026,2006
4655,Favorite Films,44103,Sony Pictures,5117,1926
452,Maurice McEndree Productions,753,20th Century Fox,7551,1987
453,Walter Reade Organization Inc.,753,20th Century Fox,2838,1974
454,Faces International Films,753,Paramount,4175,1927
10828,MDP Worldwide,9103,20th Century Fox,3656,1951
38114,Selima Films AVV,9103,Universal Pictures,1590,1938
55140,Noon Attack Pictures,8866,Paramount,8816,1931
554,Silver Screen Partners III,12233,20th Century Fox,270,1976
27128,The Bubble Factory,36355,Warner Bros,4972,1929
38181,American Films,36355,Universal Pictures,5663,1997
182,JVC Entertainment,922,Universal Pictures,803,2010
254,Pandora Filmproduktion,922,Universal Pictures,7538,1940
506,Newmarket Capital Group,922,Paramount,7256,1939
663,12 Gauge Productions,922,20th Century Fox,9262,1923
582,Hachette Première,11876,20th Century Fox,9730,1938
17777,Centaur Pictures Inc.,52633,Warner Bros,7988,1948
7961,Gaumont International,11687,Warner Bros,2011,1990
16804,France 3 Cinema,11687,Universal Pictures,6008,1983
33624,Wood-Thomas Pictures,73183,Warner Bros,3533,2016
54051,Atman Entertainment,20759,Paramount,6685,1991
89312,Fred Berner Films,20759,20th Century Fox,8679,1930
3541,Koninck Studios,40651,Universal Pictures,8720,1952
64448,Image Forum,40651,Warner Bros,832,1944
6137,Ruddy Morgan Productions,36915,Paramount,5153,1952
10171,PVM Entertainment,36915,Paramount,4217,2019
1121,Price,25697,Warner Bros,269,1945
23370,Constant c Productions,664,20th Century Fox,9269,1955
28400,Glem Production,47119,Warner Bros,8079,1930
93503,PXP Productions,47119,Universal Pictures,7196,1949
740,MTM Cineteve,314352,Warner Bros,339,1976
9023,Pro 7,314352,Paramount,429,2016
528,Bandai Visual Company,9323,Warner Bros,9620,1929
6999,Kodansha,9323,20th Century Fox,6936,2012
12657,Production I.G.,9323,Sony Pictures,2008,1944
19262,Renegade Films,124613,Warner Bros,8307,2015
297,Aardman Animations,532,20th Century Fox,2233,1987
3333,Enterprise Productions,26744,20th Century Fox,3824,1976
19760,Roberts Pictures Inc.,26744,Paramount,3969,1953
12450,Steelwork Films,10547,20th Century Fox,6252,2005
12451,Mediaworks,10547,20th Century Fox,827,1996
88,Hawk Films,935,20th Century Fox,2616,1973
6697,the Canadian Council,55613,20th Century Fox,7454,1970
6698,The Canada Manitoba Cultural Industries Development Office (CIDO),55613,Universal Pictures,128,2019
6700,The Manitoba Arts Council,55613,Universal Pictures,1631,1925
36995,Anuline,41007,Paramount,8017,1978
69627,Universal City Studios,35645,Warner Bros,7889,1973
21454,Riofilme,255546,20th Century Fox,2212,1936
998,Royal Film,11101,Warner Bros,9227,1945
1704,Bavaria Film,11101,Warner Bros,1535,2007
21948,B.A. Produktion,11101,Paramount,5795,1928
23417,Perathon Film-und Fernsehproduktions,11101,20th Century Fox,2670,1921
79,Village Roadshow Pictures,9826,20th Century Fox,1014,1939
4125,Available Light Productions,22621,Sony Pictures,9070,2010
2173,Great Oaks Entertainment,7095,Warner Bros,2723,1925
17179,BBC Arena,26890,Warner Bros,5343,2010
17064,Charles Matthau-Jerry Tokofsky-John Davis Productions,46732,Universal Pictures,7309,2007
393,MACT Productions,124633,Sony Pictures,1768,1998
5983,Stefi 2,124633,Universal Pictures,1278,1974
16975,Lichtblick Film- und Fernsehproduktion (I),124633,Universal Pictures,3828,1967
18188,Magnolia Mae Films,124633,Universal Pictures,1890,1977
86296,Intrinsica Films,124633,Paramount,547,2016
72471,Studio Kankourama,77771,Paramount,586,1961
72472,Cinegrit,77771,Universal Pictures,3355,1993
72469,Direction du Cinema Haute Volta,181083,Sony Pictures,7174,1940
512,Cocinor,41225,Warner Bros,9406,1925
2260,Les Films Marceau,41225,Sony Pictures,2021,1949
7508,Produzioni Europee Associati (PEA),41225,20th Century Fox,7637,1942
73349,PEA,41225,Paramount,3577,1955
1152,Independent Television Service,87190,Warner Bros,349,1922
21072,Cicada Films,87190,Warner Bros,2436,2009
21073,Kentucky Educational Television,87190,20th Century Fox,4013,1953
21074,NEA,87190,20th Century Fox,4737,1949
21075,Sinkhole Productions Inc.,87190,Universal Pictures,4221,2001
21076,TMF Metro,87190,Paramount,3909,2000
358,Noel Gay Motion Picture Company,627,Paramount,9155,1961
9349,Film4,627,Sony Pictures,3745,1940
11561,Recorded Picture Company (RPC),14553,Universal Pictures,9162,2007
14698,Jeremy Thomas Productions,14553,Universal Pictures,9765,1923
15671,France 2 Cinéma,14553,Universal Pictures,7292,1968
20783,Fiction Films,14553,Universal Pictures,9991,1967
1236,Mandalay Entertainment,9566,Paramount,6181,2008
2090,Motion Picture Corporation of America,11543,Paramount,3667,1970
61085,GEA Cinematográfica,123763,Universal Pictures,2750,1943
6274,MK2 Production,81949,Sony Pictures,1055,1965
4095,First Run Features,183955,Warner Bros,1751,1946
50180,Tangent Films International,183955,Warner Bros,3352,2014
231,Initial Productions,44535,Sony Pictures,9045,1970
21304,Cabin Fever Entertainment,44535,Universal Pictures,3416,2018
11948,Rio Dulce,26748,Paramount,3212,1939
2070,Rastar Pictures,38223,Warner Bros,8356,1999
2348,Nickelodeon Movies,38223,20th Century Fox,2187,2014
53407,Electric,49963,20th Century Fox,4902,1990
53408,TEAM Communications Group,49963,Sony Pictures,80,1937
28206,Prairie Oyster Productions,31546,Universal Pictures,5998,1927
30232,Compagnie Eric Rohmer (CER),77056,Warner Bros,1855,1946
87554,Fuchs/Burg,36344,Universal Pictures,6463,1933
1655,Új Budapest Filmstudió,172198,Warner Bros,3619,1937
8138,Vega Film,172198,Sony Pictures,9678,1984
41954,Producciones Tepeyac,35206,Sony Pictures,5360,1950
56112,Dismage,35206,20th Century Fox,506,1939
109,Rome Paris Films,4837,Universal Pictures,498,1989
223,Les Films du Losange,4837,20th Century Fox,117,1964
328,TLA Releasing,9098,Universal Pictures,4139,1920
2572,Cobra Film,9098,20th Century Fox,1912,1938
2499,The Kushner-Locke Company,18975,Paramount,1852,1958
90663,Brian Grazer/Scott Rudin Productions,3595,Paramount,7604,1946
24827,Red Mullet Productions,18555,Paramount,8369,1975
26192,Chestnut Hill Productions,18555,Paramount,5945,1935
2377,Chicago Pacific Entertainment,12123,Warner Bros,9509,1997
20004,"Zanuck Company, The",12123,Paramount,9284,2017
1363,Haft Entertainment,3573,Sony Pictures,5565,1926
1443,Matchmaker Films,3573,Sony Pictures,3788,1939
1679,Lux Film,31417,Warner Bros,417,1950
13437,Champs-Élysées Productions,31417,Paramount,6251,2005
5333,Zeta Entertainment,144982,Paramount,2690,2003
1871,Cofimage 5,36266,Paramount,4957,1998
11793,Lumière,36266,20th Century Fox,108,1944
21331,Salon Films,36266,Universal Pictures,4306,1920
78239,Cofimage 6,36266,20th Century Fox,8344,1936
78240,Giai Phong Film Studio,36266,Universal Pictures,4991,1999
93380,Eleventh Street Production,549,Paramount,4557,2020
93381,Jon Kilik,549,Paramount,835,2004
2756,Vertigo Productions,66634,20th Century Fox,2496,1946
4641,Shochiku Company,116690,20th Century Fox,9198,2018
10211,Alfran Productions,238,Universal Pictures,8678,1943
99,Olga-Film GmbH (München),159,Sony Pictures,2415,1981
3054,Golden Way Films Ltd.,11134,Universal Pictures,4751,1971
2974,Pope Productions,88224,20th Century Fox,7467,1970
882,Toho Company,132641,20th Century Fox,5616,1985
8724,Australian Film Finance Corporation (AFFC),37820,Warner Bros,8738,1976
31317,Meridian Films,37820,20th Century Fox,9608,1974
37163,Sandcastle 5 Productions,22479,Warner Bros,9264,1972
961,Roger Birnbaum Productions,9054,Sony Pictures,6433,2008
2592,Albatros Produktion,10232,Universal Pictures,1539,1938
525,Ixtlan Productions,59569,Universal Pictures,2384,1932
15123,Breakheart Films,59569,Warner Bros,7740,1948
657,Toho-Towa,11015,Universal Pictures,3439,2015
762,Mutual Film Company,11015,20th Century Fox,252,1925
4650,Marubeni,11015,Paramount,280,1992
7237,Tele München Fernseh Produktionsgesellschaft (TMG),11015,Warner Bros,7097,1920
15278,British Broadcasting Corporation (BBC),11015,Universal Pictures,3012,1943
1484,Yorktown Productions,3587,Warner Bros,2377,1993
4169,Kanzaman,56077,Warner Bros,2834,2018
90100,Kan Zamia-a,56077,Paramount,853,1925
90101,Polaris Pictures,56077,20th Century Fox,5816,1967
4285,Universal Cartoon Studios,19004,Warner Bros,3773,1939
491,Summit Entertainment,44705,Universal Pictures,6446,2021
52003,Elite-Tonfilm-Produktion GmbH,43596,Sony Pictures,225,1995
4790,IMA Productions,26933,Warner Bros,9686,1986
11332,La Sept-Arte,26933,Warner Bros,5741,1974
30576,Ima Films,26933,Paramount,3582,1937
11355,Jurow-Shepherd,164,20th Century Fox,4399,1940
10715,Alfred J. Hitchcock Productions,426,Sony Pictures,1593,2018
11241,The Mirisch Company,284,Universal Pictures,5506,1983
219,The Mirisch Corporation,239,Sony Pictures,3463,1956
11982,Ashton Productions,239,Universal Pictures,7135,1938
1553,Selznick International Pictures,770,20th Century Fox,4229,2008
11447,Mercury Productions,15,Universal Pictures,9382,1975
385,Stanley Kubrick Productions,62,Paramount,4857,1981
10096,Walter Wanger Productions,25670,Paramount,7436,1937
10917,Jerry Wald Productions,8356,Paramount,1990,1949
4928,Allied Artists Pictures,18299,Paramount,706,1975
12668,Arthur Freed Production,17281,Sony Pictures,2553,1961
1258,Michael Todd Company,2897,20th Century Fox,708,1972
11770,Liberty Films (II),1585,Universal Pictures,7088,2017
5235,Hunt Stromberg Productions,50001,Universal Pictures,8152,1993
16305,Premier Productions,22688,Paramount,6075,2005
1432,Republic Pictures,22356,Paramount,9296,1969
4978,Gaumont British Picture Corporation,260,Warner Bros,6548,1923
15524,Lewis Milestone Productions,43488,20th Century Fox,6398,1982
12258,Howard Hughes Productions,22613,Sony Pictures,3091,1986
638,Laurel Group,10331,Universal Pictures,2388,1975
3139,Off Color Films,10331,Warner Bros,160,1968
14121,Image Ten,10331,Warner Bros,5237,2011
