DirectorID,Name,Gender,MovieID,Age,Awards
24882,Jacques Demy,0,152797,43,0
32632,Percy Adlon,2,42081,43,0
18565,Michel Audiard,2,78193,63,1
64140,Sanaa Hamri,1,189204,49,4
30956,Jesús Franco,2,68635,40,4
4415,Federico Fellini,2,42590,45,1
73761,Sébastien Lifshitz,2,126331,60,1
35927,Alain Corneau,2,246049,35,0
226553,Mahamat-Saleh Haroun,0,186970,48,0
144519,Gilles Paquet-Brenner,2,31355,66,1
133398,Quentin Dupieux,0,179150,33,0
140908,Joey Figueroa,2,17041,33,1
140909,Zak Knutson,2,17041,49,5
95040,Pietro Germi,0,26296,39,2
95040,Pietro Germi,0,146596,53,0
85670,Anurag Kashyap,2,191726,64,0
1287732,Feng Xiaogang,0,243919,55,1
64210,Maïwenn,1,70989,66,1
132542,Maurice Barthélemy,2,59163,67,1
84907,Kim Dong-won,2,118180,50,2
231537,Bob Smeaton,0,233863,69,2
235922,Sergey Solovyov,2,47985,68,4
129059,Vincenzo Salemme,0,66700,50,1
50542,Eugenio Martín,2,130457,39,4
30716,Virginie Despentes,0,165586,67,1
543946,Hall Bartlett,2,277167,33,0
559726,Tizuka Yamasaki,1,45179,74,2
130959,Kiran Rao,0,54890,49,2
72343,Jørgen Leth,0,83912,46,6
69237,Joe Berlinger,2,246743,36,3
115279,Fredrik Gertten,0,324260,33,6
116607,Stephen Poliakoff,2,132426,58,6
55393,Angela Sun,0,269200,43,2
110347,William K.L. Dickson ,0,33229,32,2
110348,William Heise,0,33229,53,2
932971,Eduardo Coutinho,2,86321,66,8
66739,Jonathan Liebesman,0,91908,45,4
1051381,Lav Diaz,0,181999,33,0
236421,Denis Côté,2,102807,53,4
130992,Raya Martin,0,44570,63,0
37833,Víctor Erice,2,213598,59,1
224452,Gianfranco Rosi,0,216790,47,0
134235,Jake Hoffman,2,280922,48,3
19396,John Brahm,2,183039,60,5
1041643,Kuei Chih-Hung,0,49239,48,0
1035,Paul Schrader,0,70202,48,0
2589,Terry George,2,13923,51,0
2332,Christian Petzold,2,88418,53,3
98539,Frank Zappa,2,100205,74,1
65569,Emmanuel Mouret,0,78258,41,0
95456,Elio Petri,0,62243,59,0
123219,Neeraj Pandey,0,314389,67,1
87009,Del Shores,0,260176,60,0
72543,Sam Firstenberg,2,26340,65,3
16830,Boaz Davidson,2,60079,48,0
76418,Stuart Gillard,2,87122,74,3
102439,John Terlesky,2,57219,65,0
44725,Curtis Harrington,2,70903,59,1
143280,Norman Mailer,2,117424,62,0
18378,Herbert Ross,0,163630,47,3
103188,Andy Milligan,2,81464,57,7
72543,Sam Firstenberg,2,83361,40,6
56506,William Dear,2,19318,74,2
589376,Franco Battiato,0,105766,62,1
17784,John Irvin,2,149926,46,4
86626,Aziz Ansari,2,326665,35,3
20646,Gabriele Muccino,2,53915,33,0
104243,Florian David Fitz,0,150056,49,4
145639,David Sieveking,0,130798,56,1
108657,Constantine Nasr,0,333324,44,0
136745,Lucien Jean-Baptiste,2,15713,35,0
125426,Lee Eon-hee,1,48411,43,0
6543,Eric-Emmanuel Schmitt,2,51880,40,2
1011,Susanne Bier,1,254200,68,0
117075,Henry Jaglom,2,214447,38,0
115122,Dmitriy Dyachenko,0,35428,55,0
1214133,Lamont Johnson,2,120520,45,2
2176,Tommy Lee Jones,2,277388,34,3
1088581,Jazmín López,0,129115,39,1
1293509,Mariano Llinás,2,255979,32,0
46054,Reha Erdem,0,37573,42,0
228610,Metin Erksan,2,124611,72,6
109095,Oz Scott,2,151370,59,1
20646,Gabriele Muccino,2,40817,74,1
126125,Bill Plympton,0,228692,35,0
97864,Richard Gabai,2,30467,46,3
1131434,Richard Brander,0,151141,74,2
101225,Bert I. Gordon,2,29631,48,0
58728,Andrei Konchalovsky,2,159479,71,0
14692,Nick Castle,2,50220,64,1
24492,Pierre Schoendoerffer,0,31344,55,4
96369,Carlos Saura,2,107287,34,5
6046,Roland Emmerich,2,71697,58,2
21370,Roger Donaldson,2,37582,66,3
586317,Thierry Binisti,0,267623,49,0
77885,Blayne Weaver,2,19900,50,2
58448,Penelope Spheeris,0,26574,39,3
65271,Olaf Ittenbach,2,10370,34,0
52909,Masato Harada,2,158217,65,5
1099847,Joel Potrykus,0,134662,35,0
3401,Tomas Villum Jensen,0,19306,55,1
98132,Jim Wynorski,2,95493,33,2
60981,Peter Brook,2,42495,68,2
14875,Robert Rossen,2,86258,68,3
85637,Béla Tarr,2,128043,64,0
12180,Mamoru Oshii,2,14572,30,4
28445,Niki Stein,0,139862,53,2
43553,Jerzy Skolimowski,2,49823,65,1
1038004,Alan Brown,0,142115,35,8
11011,Zak Penn,2,284470,70,3
67592,Mark Linfield,0,295592,73,0
67589,Alastair Fothergill,2,295592,60,4
81210,Stephan Apelgren,2,315367,49,0
71797,Alex Gibney,2,329241,53,0
15892,Dan Fogelman,2,256924,54,1
12150,Maximilian Schell,2,198044,65,9
1426405,Amy S. Weber,1,325113,50,0
95143,Dan Klores,2,39185,59,3
9778,Ice Cube,2,54735,53,0
100134,Götz Spielmann,2,214074,73,3
28233,Wisit Sasanatieng,0,26687,71,2
67106,Robert Sarkies,2,13892,59,3
116780,Yûichi Satô,2,27698,51,0
121588,Eric Lavaine,0,250349,57,3
1510280,Joe Anderson,0,311627,36,9
78221,Romain Lévy,0,100830,64,3
41029,Bernard Campan,2,44706,57,1
59031,Didier Bourdon,2,44706,43,6
120686,John Mellencamp,2,70026,39,0
84736,Ivan Passer,2,142150,45,3
26265,Lina Wertmüller,0,56153,45,5
26265,Lina Wertmüller,0,142358,60,0
26265,Lina Wertmüller,0,56134,71,1
41159,Ferdinando Baldi,2,89315,54,0
85456,Mahesh Manjrekar,0,146270,42,2
1106577,Carlos Vermut,0,282983,35,2
22467,Umberto Lenzi,2,52809,73,1
22467,Umberto Lenzi,2,53155,38,1
22467,Umberto Lenzi,2,145002,74,0
47873,John Price,2,53019,65,1
84074,Jay Karas,0,216989,72,0
61440,Lance Bangs,0,289339,49,5
141475,Billy Corben,2,314407,47,0
62410,Sammo Hung,2,64316,72,5
69237,Joe Berlinger,2,221418,50,2
2765,Nicholas Ray,0,42156,33,1
2303,Wim Wenders,2,42156,62,3
137002,Mikhail Shvejtser,2,64714,56,2
34630,Pierre Tchernia,2,62363,36,1
41159,Ferdinando Baldi,2,241562,35,0
2801,Andrzej Wajda,2,94527,44,1
16544,Ted Kotcheff,2,130401,47,0
18740,Fred Guiol,2,50868,61,0
70520,Shane Meadows,2,193524,40,1
20833,Jace Alexander,0,120370,49,0
29226,Julian Jarrold,2,69129,53,0
124713,Michael Stephenson,0,134255,44,0
78922,Rajat Kapoor,2,241882,36,0
148747,Jang Hoon,0,17593,50,0
107669,Eldar Ryazanov,2,31139,71,9
1427193,Aleksey German Jr,0,191608,55,0
28781,Christian Clavier,2,78478,73,2
56891,Rachel Talalay,1,298830,43,0
545763,Marlen Khutsiyev,2,148782,66,6
1200580,Akçay Karaazmak,0,215976,50,0
1041643,Kuei Chih-Hung,0,40029,47,7
21544,Richard C. Sarafian,0,244418,34,2
12329,Vittorio De Sica,2,61041,32,0
1086386,Jason Lapeyre,2,224303,52,5
45343,David A. Prior,0,105869,55,2
91389,Mars Callahan,0,25973,66,0
14281,Alan Crosland,2,32683,53,4
569,Ethan Hawke,2,291817,48,6
14132,Nicolas Roeg,2,33510,54,1
1185040,Pyotr Todorovskiy,0,197366,50,1
562603,Vasiliy Shukshin,0,38359,41,4
98835,Georgiy Daneliya,0,27862,70,3
1190262,Mikhail Romm,2,53194,62,5
126421,Aleksandr Petrov,0,104522,33,3
40260,Otar Iosseliani,2,63717,71,0
1199016,Aleksey Uchitel,2,23898,36,6
115122,Dmitriy Dyachenko,0,25936,51,0
76021,Griff Furst,2,30778,62,0
143675,Oleg Fomin,0,20963,46,2
82751,Fred F. Sears,2,189243,53,2
99710,Vidhu Vinod Chopra,2,46406,63,0
85387,Vikram Bhatt,2,51216,57,4
586237,András Jeles,0,56927,72,1
99280,Mark Zakharov,0,27937,70,1
69038,Carlo Vanzina,2,62558,68,4
90522,Daniel Mann,2,200331,51,1
5696,Bruce Beresford,2,24085,46,0
21598,Ralph Thomas,2,169618,63,0
87713,Neeraj Vora,0,20359,35,7
583607,Rajiv Rai,0,109028,35,0
76813,Ram Gopal Varma,2,14394,63,1
59879,David Trueba,2,209415,30,2
227311,Nanni Loy,2,121516,39,1
34949,Lucy Walker,1,300179,50,0
72254,Éric Caravaca,2,78992,34,2
127787,Ali Zafar,2,74458,31,1
1507069,Harry Smith,2,85428,51,8
532227,Arturo Ripstein,0,116439,31,0
49552,Franco Brusati,2,198657,39,1
110511,Ding Sheng,0,219572,63,1
132257,Giuliano Montaldo,2,59156,45,1
57641,Dino Risi,0,58404,68,3
227520,Mauro Bolognini,2,199222,51,0
226101,Jos Stelling,2,71063,41,0
229222,Antonio Pietrangeli,0,221527,53,3
227311,Nanni Loy,2,62036,69,2
57641,Dino Risi,0,48937,67,1
56470,Javier Fesser,2,245017,39,0
25182,Yves Robert,2,39978,64,0
172,Michael Winterbottom,2,333346,61,0
102439,John Terlesky,2,60495,36,0
72258,Steve Boyum,2,92208,50,2
16830,Boaz Davidson,2,78338,49,5
2662,Frank Capra,0,175553,55,0
18899,Yuen Woo-ping,0,64305,33,1
76813,Ram Gopal Varma,2,228012,51,0
1544559,Prawaal Raman,2,74481,44,1
146484,Gérard Bitton,0,13733,69,0
146481,Michel Munz,0,13733,50,6
32297,Uri Zohar,0,73147,44,3
40256,D.J. Caruso,2,293452,51,9
929343,Robert Greene,0,257407,57,5
96369,Carlos Saura,2,102368,43,1
31894,Ettore Scola,2,58089,56,2
31894,Ettore Scola,2,215741,70,0
61440,Lance Bangs,0,341176,69,1
237051,Sukumar,2,80880,57,6
76813,Ram Gopal Varma,2,166255,55,0
224519,Tony Liu Chun-Ku,2,108665,31,5
87772,Rajkumar Santoshi,0,71308,54,1
86783,Rohit Shetty,0,19670,32,5
548474,Wong Jing,2,51730,37,7
1002925,Joe Cheung Tung-Cho,2,155397,73,3
35452,Corey Yuen Kwai,0,66212,62,3
99436,Chang Cheh,0,41378,71,1
99436,Chang Cheh,0,141131,64,4
584527,Jimmy Wang Yu,2,49967,35,7
301314,Nam Yin,2,75840,68,4
562206,Richie Mehta,0,212754,52,2
28976,Jack Bender,2,217341,54,2
65719,Erik MacArthur,2,14619,72,4
22353,John De Bello,2,36896,48,2
60693,Andrew Pozza,2,9935,34,4
69741,David M. Evans,2,15338,40,2
105643,Jay Oliva,2,14613,41,0
22353,John De Bello,2,36779,39,1
119430,Luigi Comencini,2,56341,37,1
12329,Vittorio De Sica,2,146132,53,0
32375,Mario Monicelli,0,146132,57,0
45982,Alberto Sordi,2,146132,70,2
31890,Luigi Zampa,0,61799,65,0
12329,Vittorio De Sica,2,81831,66,1
57641,Dino Risi,0,56343,50,3
31890,Luigi Zampa,0,60046,37,7
117060,Ray Patterson,2,37211,38,3
45982,Alberto Sordi,2,60038,44,9
45982,Alberto Sordi,2,57999,69,3
45982,Alberto Sordi,2,47245,47,0
106834,Charles A. Nichols,2,13350,71,3
138174,Don Lusk,0,36868,49,3
31890,Luigi Zampa,0,94770,35,1
50739,Enzo G. Castellari,2,87362,41,0
3401,Tomas Villum Jensen,0,16014,31,3
84074,Jay Karas,0,346106,36,0
74159,Robert B. Weide,0,261414,45,2
122633,Burt Gillett,0,34463,32,0
77042,Michael Simon,0,75190,74,2
77042,Michael Simon,0,14541,32,2
17309,Greg Beeman,2,77921,56,0
6592,Duwayne Dunham,2,83965,72,1
83313,Melanie Mayron,1,196257,69,2
16988,Maurice Pialat,2,162320,67,4
65429,Kunihiko Yuyama,0,39057,62,5
19303,Kevin Smith,2,87233,57,1
224204,Ascanio Celestini,0,58525,30,3
113570,Maggie Kiley,1,328448,37,1
223988,Giuseppe Bertolucci,2,115187,66,1
58053,Pang Ho-cheung,2,105680,61,0
21246,Corbin Bernsen,2,296456,72,2
1112607,Rustam Branaman,2,332936,66,1
130051,Craig Moss,0,309887,33,0
97205,Kon Ichikawa,2,188684,59,3
76240,Stephen Tolkin,2,213950,35,3
105650,Amol Palekar,2,334449,48,1
11528,Jean Renoir,2,43000,61,0
24381,Jean Yanne,2,49398,38,1
65569,Emmanuel Mouret,0,92424,41,1
92227,Doug Campbell,2,242466,40,3
101542,Ti West,2,65367,45,1
58053,Pang Ho-cheung,2,41993,30,3
84300,Chris Lowell,2,250376,74,5
207168,Aubrey Nealon,2,43756,50,0
12438,Bob Balaban,2,243462,59,8
130325,Lesley Selander,2,71243,42,1
59255,Mitch Hedberg,2,73098,63,0
29549,Oskar Fischinger,2,193652,33,1
588957,Radha Bharadwaj,0,37613,57,0
565250,Joe Brewster,0,72183,67,0
230071,Amos Kollek,0,46783,60,1
43553,Jerzy Skolimowski,2,195912,56,4
27221,Dominique Farrugia,0,58487,34,6
151380,Peter Paige,2,19598,54,3
117075,Henry Jaglom,2,108322,32,0
73153,Jacques Rivette,0,49701,62,3
1650,François Truffaut,0,45948,33,2
3776,Jean-Luc Godard,2,45948,54,4
3831,Jean-Pierre Melville,2,46769,49,4
32958,Dominik Graf,2,248934,63,5
563461,Stan Brakhage,2,126692,55,1
563461,Stan Brakhage,2,85110,34,3
563461,Stan Brakhage,2,127148,64,0
563461,Stan Brakhage,2,127320,57,9
563461,Stan Brakhage,2,127323,58,0
155357,Ami Canaan Mann,1,289891,38,0
34264,Marco Ferreri,2,81775,67,0
28256,Eduardo De Filippo,2,99095,35,4
31898,Luciano Salce,0,99095,48,1
34264,Marco Ferreri,2,99095,73,1
34264,Marco Ferreri,2,93907,40,7
932759,Brett Haley,2,85956,31,6
31898,Luciano Salce,0,131830,73,1
237588,Tex Avery,2,87194,73,0
227311,Nanni Loy,2,293270,38,4
1041117,David Bezmozgis,2,188529,50,6
1088494,Peter Foldes,0,129067,53,2
996242,Tyler Spindel,2,215023,63,2
1051327,Alice Winocour,1,127856,51,0
225896,Benoît Pétré,2,57311,32,4
7554,Silvio Soldini,2,139504,41,2
129106,Alessandro Genovesi,0,147868,57,2
85551,Giovanni Veronesi,0,23509,59,0
227846,Piergiorgio Gay,2,58453,55,6
54273,Philippe Claudel,0,60650,50,2
224114,Francesca Archibugi,1,56400,57,0
72191,Pupi Avati,2,238705,55,2
149349,Rolando Ravello,0,171826,62,3
69038,Carlo Vanzina,2,156547,50,2
32245,Arturo Brachetti,0,270479,64,3
2166,Sergio Castellitto,2,58204,63,2
57851,Bernard Rose,2,191820,70,7
85551,Giovanni Veronesi,0,38328,47,0
59911,Daniele Luchetti,2,58703,40,0
59911,Daniele Luchetti,2,57110,52,0
85551,Giovanni Veronesi,0,42675,51,3
72191,Pupi Avati,2,56994,46,2
73639,Cristina Comencini,0,56974,34,5
83480,Kamal Ahmed,2,129530,73,3
134026,Huang Jianxin,0,295279,40,2
56891,Rachel Talalay,1,117700,59,9
64278,Michael Feifer,2,31991,44,0
41111,Piotr Wereśniak,0,65696,56,4
21669,Philippe Lioret,0,78210,64,1
141475,Billy Corben,2,54744,62,2
16304,Brian Koppelman,2,232048,49,3
16305,David Levien,2,232048,45,2
96439,Nanette Burstein,1,251425,63,0
140617,Ezra Edelman,2,259679,31,1
1035385,John Hubley,2,163343,64,2
201,Michel Gondry,2,337677,69,4
1168846,Torbjörn Axelman,0,307261,57,1
126624,Davide Marengo,2,267557,68,6
93194,K. S. Ravikumar,2,55951,35,1
57639,Tonino Valerii,2,161299,38,2
138006,Frederick Wiseman,2,114423,49,4
109537,Ralph Hemecker,2,180717,30,2
86988,Demetrius Navarro,2,313179,37,7
1633966,Chris Randall,0,273651,52,3
130497,Sabina Guzzanti,0,44211,32,2
125412,Michaël Cohen,0,59582,33,0
23628,Eriq La Salle,2,29804,54,1
93230,Amir Valinia,2,25151,67,0
67075,Sion Sono,2,21784,44,3
56263,Mary Lambert,1,27122,50,0
104893,Christine Conradt,1,350931,64,0
129985,Teach Grant,0,336118,43,0
25598,Paul Greengrass,2,77292,65,0
95024,Bobcat Goldthwait,2,348857,41,1
8635,Buster Keaton,2,38812,46,5
13953,Edward F. Cline,2,38812,68,4
1141803,Chin Man-Kei,0,39998,38,3
236884,Athina Rachel Tsangari,0,156896,64,4
236884,Athina Rachel Tsangari,0,249934,42,0
586958,Gian Vittorio Baldi,2,269999,44,5
554289,Jingming Guo,0,270842,47,0
76811,Xu Jinglei,0,306758,62,1
121593,Mats Helge,0,86223,35,2
92410,Anders Nilsson,0,86223,56,0
106345,Neri Parenti,0,41668,52,3
106345,Neri Parenti,0,38315,56,1
106345,Neri Parenti,0,26285,63,4
106345,Neri Parenti,0,106256,67,1
64108,Jake West,2,61312,43,0
105114,Ricky Tognazzi,2,59241,65,3
592493,David Lowery,2,145874,37,0
143402,Karin Albou,0,50339,64,1
128107,Gianni Amelio,2,209413,48,0
120337,Duke Mitchell,2,79456,59,2
51116,Pierre Salvadori,2,267804,43,3
65429,Kunihiko Yuyama,0,47292,49,1
95956,Luc Picard,2,18380,54,7
87429,Michel Ocelot,2,79000,69,5
47822,Bouli Lanners,2,15126,53,3
18500,Phil Joanou,2,348035,43,3
100888,Chuck Jones,2,13415,55,0
56851,Victor Cook,0,154207,67,3
60616,Harry Basil,2,61113,52,0
27728,Leslie H. Martinson,2,32677,51,0
225219,David Sereda,0,55027,48,9
41616,Segundo de Chomón,0,143634,32,2
931794,Émile Cohl,0,85221,71,1
1868,Louis Lumière,0,127391,48,0
11523,Georges Méliès,0,49273,38,2
1024165,Winsor McCay,2,100247,57,0
1100017,J. Stuart Blackton,0,100247,49,0
109744,Ryan Polito,0,347528,74,0
1122764,Yariv Mozer,0,202570,36,1
125361,Koltai Róbert,2,84730,43,2
301974,Daniel Percival,0,246699,38,0
7465,Carrie Preston,1,23427,48,3
107762,Alexander Sokurov,0,45943,43,0
545330,April Mullen,1,135579,67,3
58053,Pang Ho-cheung,2,299828,65,8
131327,Salvatore Samperi,0,80754,69,3
120953,Gautham Vasudev Menon,2,63670,46,5
41788,Nicolas Philibert,2,118553,59,7
28256,Eduardo De Filippo,2,316170,38,1
83681,Kim Yoo-jin,2,50341,62,3
65452,Mike Leigh,2,265640,54,5
65452,Mike Leigh,2,49455,43,1
1430881,Kuntaa Nikkil,0,115873,40,0
145304,Udayan Prasad,2,58646,64,7
84074,Jay Karas,0,354544,70,3
42309,Tibor Takács,2,64218,43,0
1059880,Ildikó Enyedi,1,49978,59,1
99436,Chang Cheh,0,48297,70,4
27221,Dominique Farrugia,0,58858,33,2
1325093,Daniel Lopatin,2,261884,33,2
72205,Shari Springer Berman,1,54040,57,4
72206,Robert Pulcini,2,54040,37,2
119337,Dong-hun Choi,2,291549,31,2
71947,Gina Prince-Bythewood,1,45602,70,3
253152,Oscar Micheaux,2,86955,51,3
1188,Kim Ki-duk,2,270759,70,2
30008,Leo McCarey,2,357130,45,1
3776,Jean-Luc Godard,2,78572,58,1
107669,Eldar Ryazanov,2,148622,59,8
107669,Eldar Ryazanov,2,32336,41,0
98835,Georgiy Daneliya,0,27924,64,0
99280,Mark Zakharov,0,27934,40,1
107669,Eldar Ryazanov,2,46010,50,4
107669,Eldar Ryazanov,2,56547,50,0
107669,Eldar Ryazanov,2,77986,34,0
87001,Aleksey Batalov,2,117863,49,0
98837,Leonid Nechayev,0,20899,66,3
1211636,James Cullen Bressack,0,326441,32,0
82442,Phillip Rhee,2,233490,73,1
55476,Nicholas Hytner,2,328589,62,1
125426,Lee Eon-hee,1,41091,38,5
90522,Daniel Mann,2,231392,38,1
76978,Masaki Kobayashi,0,277261,33,0
56872,Arne Glimcher,0,86500,64,2
121216,Hawley Pratt,0,38060,46,7
11523,Georges Méliès,0,96701,63,2
1366270,Wade Gasque,0,294086,53,8
1084273,Fernando Spiner,0,92780,61,4
67589,Alastair Fothergill,2,200813,30,0
1199016,Aleksey Uchitel,2,65614,37,3
12632,Daniel Sackheim,2,104150,74,0
1192921,Ivona Juka,0,342550,52,2
145714,Osman F. Seden,0,105861,69,0
12099,Raman Hui,0,334298,41,1
42309,Tibor Takács,2,57203,41,6
144845,Matthieu Delaporte,0,300839,44,0
146484,Gérard Bitton,0,18303,70,5
146481,Michel Munz,0,18303,48,0
1128,Agnieszka Holland,1,42032,55,0
223290,Shôichirô Masumoto,0,103066,58,5
37626,Patrice Leconte,2,66447,51,2
80570,Walter Lang,2,184862,69,3
103924,Dorothy Davenport,0,184862,50,0
1293710,Lee Hae-young,2,342657,67,2
84998,Kwak Kyung-taek,0,344476,49,3
163198,Holly Dale,1,58895,58,2
1066405,Anjali Menon,1,268660,33,1
90454,David Dhawan,2,170838,36,7
1013089,Krish (Radhakrishna Jagarlamudi),2,97342,57,3
536712,António Lopes Ribeiro,0,97110,57,6
379289,Francisco Ribeiro,0,74717,33,3
150844,J.C. Calciano,0,267463,51,3
80923,Måns Mårlind,2,16854,41,0
80924,Björn Stein,2,16854,74,1
81116,Eliseo Subiela,2,45722,32,5
227520,Mauro Bolognini,2,142982,51,0
110519,Yoshishige Yoshida,2,179868,73,0
93903,Cédric Kahn,0,288587,31,1
39012,Peter Bogdanovich,2,86040,53,0
1134,Marin Karmitz,2,117493,63,6
62824,Gary J. Tunnicliffe,2,36550,56,5
6592,Duwayne Dunham,2,108204,70,1
116330,Patrick Creadon,2,241573,30,0
27014,Jan Troell,2,72785,37,3
12150,Maximilian Schell,2,42460,52,2
41041,Christopher Smith,2,250535,67,8
80570,Walter Lang,2,111732,35,2
66728,Jonathan Glazer,2,276770,51,1
6046,Roland Emmerich,2,47934,54,2
150602,Man Ray,0,138752,47,8
81437,Philippe Falardeau,2,304126,46,3
17309,Greg Beeman,2,126934,41,3
17439,Mike Mills,2,89774,35,0
56435,Stephen T. Kay,2,26301,55,3
58614,SABU,2,319996,56,4
137492,Veiko Õunpuu,0,357784,37,1
71174,Tsai Ming-liang,2,181104,48,1
82714,Alan Clarke,2,327655,71,0
71710,Straw Weisman,0,353446,30,0
112588,Kirby Dick,2,113391,58,0
151380,Peter Paige,2,123879,74,0
35256,Damiano Damiani,2,322453,64,2
18910,Dick Clement,2,38293,69,0
1002601,Lisandro Alonso,2,94649,43,0
227520,Mauro Bolognini,2,199184,64,5
227520,Mauro Bolognini,2,60193,74,2
227520,Mauro Bolognini,2,76157,49,2
57641,Dino Risi,0,326755,42,1
57641,Dino Risi,0,61829,67,3
57641,Dino Risi,0,92586,37,0
57641,Dino Risi,0,76575,72,4
10723,Mike Newell,2,47158,49,0
2712,Michael Biehn,2,44008,62,3
18626,Andy Warhol,2,153410,55,1
587509,Oleg Pogodin,2,79580,68,3
58448,Penelope Spheeris,0,44848,50,2
1012161,Connie Field,0,97108,71,1
122016,Carlo Lizzani,2,46565,72,0
122016,Carlo Lizzani,2,107035,70,2
587603,Keisuke Kinoshita,0,255784,38,8
9956,Chris Marker,0,203226,53,4
9956,Chris Marker,0,156225,66,0
147531,Steffen Haars,2,230211,70,1
147532,Flip van der Kuil,0,230211,46,6
1294527,HongSeon Kim,0,300433,53,2
127531,Song Hae-sung,0,58959,50,3
548474,Wong Jing,2,32162,68,6
586480,Billy Chung,0,32162,70,5
85006,Kang Woo-Suk,0,32157,68,2
66719,Felix Chong,0,41980,42,1
90350,Jang Jin,2,55765,40,1
66719,Felix Chong,0,62977,48,3
66718,Alan Mak,0,62977,40,0
568019,Park Jin-Pyo,0,104176,42,0
110511,Ding Sheng,0,33338,74,1
110511,Ding Sheng,0,73897,30,0
1024391,Yoon Jong-bin,2,281780,69,3
86325,Ryoo Seung-wan,2,40452,73,2
7588,Aleksandr Rogozhkin,0,56549,48,1
1292897,Woo Min-Ho,0,50210,41,1
66719,Felix Chong,0,262137,37,6
66718,Alan Mak,0,262137,37,0
125099,Law Chi-Leung,0,127849,74,4
551989,Nelson George,2,334682,41,6
32564,Renata Litvinova,0,141520,62,1
19850,Catherine Hardwicke,1,290762,74,2
71732,Peter Masterson,2,84071,55,7
18574,Budd Boetticher,2,125666,68,0
6818,Werner Herzog,2,45555,57,2
1232592,Chris Eyre,0,109894,34,1
64508,Sidney J. Furie,2,172396,37,0
9956,Chris Marker,0,284841,54,4
72891,Amando de Ossorio,2,77642,56,5
72891,Amando de Ossorio,2,131815,52,4
105866,Marco Bellocchio,2,314400,59,0
76021,Griff Furst,2,216539,74,0
81251,Banjong Pisanthanakun,2,184219,52,2
146964,Kenneth Anger,2,44296,49,0
141619,Claes Eriksson,0,53689,47,3
145509,Ozan Aciktan,0,314462,47,2
70579,Serdar Akar,0,52183,31,3
50583,Adam Rifkin,2,55249,33,2
5446,David Hand,2,109329,59,1
5446,David Hand,2,66997,62,0
5446,David Hand,2,66819,65,1
5446,David Hand,2,67626,47,2
5446,David Hand,2,67162,66,3
5446,David Hand,2,109323,48,4
97555,Roel Reiné,2,44224,57,4
45577,Claudio Fragasso,2,87148,69,8
67642,Sebastian Dehnhardt,2,291343,49,0
584527,Jimmy Wang Yu,2,62762,62,0
84034,Clarence Brown,2,117435,41,1
25826,Mario Bava,2,66087,44,3
64205,Alexandre Arcady,2,238781,70,1
56865,Fruit Chan,2,60278,68,4
29433,Lucio Fulci,2,79506,31,2
29433,Lucio Fulci,2,30872,58,6
230349,Daniele Ciprì,0,293476,70,7
6818,Werner Herzog,2,36880,39,0
82714,Alan Clarke,2,37055,31,1
45672,Bruno Mattei,0,86251,40,2
45672,Bruno Mattei,0,66664,42,0
45672,Bruno Mattei,0,84060,39,1
45672,Bruno Mattei,0,35953,43,3
45672,Bruno Mattei,0,105866,47,0
45672,Bruno Mattei,0,124393,38,2
45672,Bruno Mattei,0,40084,68,3
26436,Helmut Käutner,2,267389,57,0
39009,Joseph Losey,2,37216,32,1
18910,Dick Clement,2,85442,49,0
18910,Dick Clement,2,213556,35,3
38937,Ian La Frenais,2,213556,56,0
87661,Kankuro Kudo,2,27875,31,5
939330,Chu Yen-ping,0,125148,58,1
1105733,Ranjith Sankar,0,278393,67,0
3401,Tomas Villum Jensen,0,33446,32,1
82800,Norman Taurog,2,39016,45,1
99280,Mark Zakharov,0,27939,59,1
99280,Mark Zakharov,0,27940,69,2
240351,Igor Maslennikov,2,263823,31,2
137002,Mikhail Shvejtser,2,139579,46,0
240351,Igor Maslennikov,2,84254,70,0
239485,Stanislav Rostotsky,0,94696,41,3
98835,Georgiy Daneliya,0,27925,64,2
132257,Giuliano Montaldo,2,100888,72,1
1085341,Yakov Protazanov,0,262806,30,4
85456,Mahesh Manjrekar,0,114564,74,1
238027,P. Bharathiraja,2,366120,44,4
37630,Shekhar Kapur,2,21462,55,1
53978,Subhash Ghai,2,62803,66,0
99710,Vidhu Vinod Chopra,2,188719,50,6
53978,Subhash Ghai,2,170845,60,1
1047948,Edoardo Leo,2,325690,54,4
20877,Renato Castellani,2,225403,52,0
3224,Stephen Frears,0,78329,53,2
87772,Rajkumar Santoshi,0,46375,67,5
87772,Rajkumar Santoshi,0,118632,57,0
583607,Rajiv Rai,0,21906,50,4
90454,David Dhawan,2,46373,72,2
114484,Matheus Souza,0,35652,47,2
87429,Michel Ocelot,2,65592,65,2
94050,Naoko Ogigami,1,90992,64,5
64574,Grégoire Vigneron,2,43409,74,0
82516,Vladimir Bortko,0,51129,38,0
114484,Matheus Souza,0,228198,67,5
121873,Debra Granik,1,277435,59,4
548633,Renos Haralambidis,0,121652,73,0
53978,Subhash Ghai,2,20929,63,2
309934,P. Vasu,2,227832,61,2
90454,David Dhawan,2,161226,32,1
85894,Mahesh Bhatt,2,319920,32,0
76813,Ram Gopal Varma,2,117345,57,3
87772,Rajkumar Santoshi,0,41381,73,0
103511,José Luis Garci,2,206018,44,4
37561,Fernando Colomo,0,355594,70,4
81116,Eliseo Subiela,2,107393,52,1
67967,Adriano Celentano,2,50189,69,0
