ActorID,Name,Gender,Role,MovieID,Born_Date
25491,Thandie Newton,1,Yvette,628,1952
6651,Domiziana Giordano,1,Madeleine,628,1950
23374,Sara Stockbridge,1,Estelle,628,1971
10517,Indra Ové,0,New Orleans Whore,628,1999
15333,Laure Marsac,1,Mortal Woman on Stage,628,1958
1415,Andrew Tiernan,2,Paris Vampire,628,1990
2670,Bellina Logan,0,Tavern Girl,628,1966
8962,George Kelly,2,Dollmaker,628,1960
9985,Helen McCrory,1,2nd New Orleans Whore,628,1997
12750,John G. Brennan,2,Himself,18713,1978
13846,Kamal Ahmed,2,Kamal,18713,1985
409,Alan Arkin,2,,18713,1995
27186,William Hickey,2,,18713,1977
26710,Vincent Pastore,2,,18713,1985
441,Alan North,0,,18713,1950
24977,Suzanne Shepherd,1,,18713,1957
20912,Peter Appel,2,,18713,1954
20278,Ozzy Osbourne,2,Band Manager,18713,1994
25564,Thomas Ian Nicholas,2,Calvin Fuller,37108,1959
13330,Joss Ackland,2,King Arthur,37108,1984
2171,Art Malik,2,Lord Belasco,37108,1952
5590,Daniel Craig,2,Master Kane,37108,2003
14066,Kate Winslet,1,Princess Sarah,37108,1973
20305,Paloma Baeza,1,Princess Katey,37108,1987
5926,David Caruso,2,Jimmy Kilmartin,6071,1985
23265,Samuel L. Jackson,2,Calvin Hart,6071,1959
19654,Nicolas Cage,2,Little Junior Brown,6071,1977
9981,Helen Hunt,1,Bev Kilmartin,6071,1958
14140,Kathryn Erbe,1,Rosie Kilmartin,6071,1952
24493,Stanley Tucci,2,Frank Zioli,6071,1969
18386,Michael Rapaport,2,Ronnie Gannon,6071,1973
26729,Ving Rhames,2,Omar,6071,2000
21109,Philip Baker Hall,2,Big Junior Brown,6071,2005
1896,Anthony Heald,2,Jack Gold,6071,1952
7135,Edward Furlong,2,Reuben Shapira,47504,1972
25687,Tim Roth,2,Joshua Shapira,47504,1963
18907,Moira Kelly,1,Alla Shustervich,47504,1993
26478,Vanessa Redgrave,1,Irina Shapira,47504,1965
17922,Maximilian Schell,2,Arkady Shapira,47504,1992
20656,Paul Guilfoyle,2,Boris Volkoff,47504,1956
6125,David Vadim,2,Sasha,47504,1972
1521,Angel Aviles,0,Sad Girl,32325,1999
23666,Seidy López,1,Mousie,32325,1985
10941,Jacob Vargas,2,Ernesto,32325,2005
23128,Salma Hayek,1,Gata,32325,1976
5764,Danny Trejo,2,Frank,32325,1989
24432,Spike Jonze,2,Teenage Drug Customer,32325,1997
11496,Jason Lee,2,Teenage Drug Customer,32325,1959
16178,Los Lobos,0,Themselves,32325,1965
24701,Steve Martin,2,Philip,24070,2005
16603,Madeline Kahn,1,Blanche Munchnik,24070,1960
22395,Robert Klein,2,Mr. Lobel,24070,2001
1904,Anthony LaPaglia,2,Felix,24070,2001
13643,Juliette Lewis,1,Gracie Barzini,24070,1961
166,Adam Sandler,2,Louie,24070,1976
22265,Rob Reiner,2,Dr. Kinsky,24070,1951
15820,Liev Schreiber,2,Chris,24070,1961
22229,Rita Wilson,1,Catherine,24070,1997
8751,Garry Shandling,2,Stanley,24070,1971
12571,Joely Fisher,1,Susan,24070,2000
13052,Jon Stewart,2,Rollerblader,24070,1976
20412,Parker Posey,1,Rollerblader,24070,2001
3981,Caroline Aaron,1,Hotline Caller (Voice),24070,1992
21969,Richard Attenborough,2,Kris Kringle,10510,2005
7365,Elizabeth Perkins,1,Dorey Walker,10510,1997
6940,Dylan McDermott,2,Bryan Bedford,10510,2001
10800,J.T. Walsh,2,Ed Collins,10510,1965
11225,James Remar,2,Jack Duff,10510,1967
11358,Jane Leeves,1,Alberta Leonard,10510,1960
16792,Mara Wilson,1,Susan Walker,10510,2000
11928,Jennifer Morrison,1,Denice,10510,1994
13330,Joss Ackland,2,Victor Landbergh,10510,1956
23409,Sarah Jessica Parker,1,Gwyn Marcus,17402,1974
1976,Antonio Banderas,2,Antonio,17402,2005
18149,Mia Farrow,0,Nina Marcus,17402,1952
9148,Gil Bellows,2,Matt,17402,2004
14564,Kevin Pollak,2,Jordan Marcus,17402,1980
3845,Carla Gugino,1,Leslie Marcus,17402,1964
4674,Christian Slater,2,James Stamphill,8438,1962
14500,Kevin Bacon,2,Henri Young,8438,2002
8785,Gary Oldman,2,Glenn,8438,1979
7476,Embeth Davidtz,1,Mary McCasslin,8438,1972
27177,William H. Macy,2,Bill McNeill,8438,1969
24647,Stephen Tobolowsky,2,Mr. Henkin,8438,2002
3238,Brad Dourif,2,Byron Stamphill,8438,2000
15097,Kyra Sedgwick,1,Blanche,8438,2005
18152,Mia Kirshner,1,Rosetta Young,8438,1964
7348,Elizabeth Hurley,1,Stephanie Lyell,56428,1964
5271,Craig Fairbrass,2,Terry Hamilton,56428,1951
14286,Keith Allen,2,Marc Gilmour,56428,1992
12089,Jesse Birdsall,2,Scott,56428,1962
5275,Craig Kelly,2,Matthew Hamilton,56428,1975
1597,Anita Dobson,1,Judith,56428,1971
17194,Marisa Tomei,1,Faith Corvatch,9058,1967
22340,Robert Downey Jr.,2,Peter Wright / Damon Bradley,9058,2005
3180,Bonnie Hunt,1,Kate Corvatch,9058,1954
12440,Joaquim de Almeida,2,Giovanni,9058,1999
8225,Fisher Stevens,2,Larry Corvatch,9058,1967
3020,Billy Zane,2,Harry,9058,1972
24232,Siobhan Fallon,1,Leslie,9058,1991
154,Adam LeFevre,2,Damon Bradley,9058,1982
17194,Marisa Tomei,1,Dorita Evita Perez,63020,1975
854,Alfred Molina,2,Juan Raul Perez,63020,1993
1619,Anjelica Huston,1,Carmela Perez,63020,2003
4395,Chazz Palminteri,2,Lt. John Pirelli,63020,1984
26168,Trini Alvarado,1,Teresa Perez,63020,1971
22868,Ruben Rabasa,2,Father Martinez,63020,1951
16400,Luis Raúl,2,News Photographer,63020,1957
27148,William Baldwin,2,Garet,2307,1966
12815,John Leguizamo,2,Sergio,2307,1961
27935,Эрика Элениак,1,Stephanie Potts,2307,1987
18336,Michael Lerner,2,Perry,2307,1966
2136,Armin Mueller-Stahl,2,Mr. Linzer,2307,1952
12402,Joan Plowright,1,Mrs. Linzer,2307,1956
18674,Mike Starr,2,Sgt. Zikowski,2307,1988
13645,Julio Oscar Mechoso,2,Jerry,2307,1977
23083,Sadie Frost,1,Hattie,2307,1972
13799,Kadeem Hardison,2,Judge,41478,1996
3165,Bokeem Woodbine,2,Tyrone,41478,2000
5255,Courtney B. Vance,2,Bobby Seale,41478,1970
1529,Angela Bassett,1,Dr. Betty Shabazz,41478,1977
16895,Marcus Chong,2,Huey Newton,41478,1988
3135,Bobby Brown,2,Rose,41478,1982
11847,Jenifer Lewis,1,Rita,41478,1957
22603,Roger Guenveur Smith,2,Pruitt,41478,1974
4616,Chris Rock,2,Yuck Mouth,41478,1986
19445,Nefertiti,1,Alma,41478,1962
16546,M. Emmet Walsh,2,Dorsett,41478,1966
22435,Robert Peters,2,Cop at Ramparts,41478,1952
3459,Brian Turk,2,Deputy,41478,1995
20960,Peter Falk,2,Rocky Holzeck,161495,1977
5399,D. B. Sweeney,2,Michael Holzeck,161495,1950
13558,Julianne Moore,1,Beth Holzeck,161495,1983
7400,Ellen Burstyn,1,Judith,161495,2001
11322,Jan Rubes,2,Bolek Krupa,161495,1984
7814,Ernie Sabella,2,Stash,161495,1993
19856,Ning Jing,0,Cai Chunzhi,159185,1996
27315,Wu Gang,0,Niu Bao,159185,1997
6320,Dennis Haysbert,2,Clay Arlington,87078,1997
18289,Michael Harris,2,Vincent Towers,87078,1992
18024,Mel Harris,1,Dr. Renee Descartes,87078,1962
6526,Dina Merrill,1,Alice Jameson,87078,1973
23059,Sab Shimono,0,Dr. Max Shinoda,87078,1977
5979,David Graf,2,Lt. Weismann,87078,1954
8288,Fran Ryan,1,Mrs. Lucerne,87078,1992
12787,John Ingle,2,Sidney Callahan,87078,1971
6341,Denzel Washington,2,Lt. Parker Barnes,9271,1989
22921,Russell Crowe,2,SID 6.7,9271,1970
14344,Kelly Lynch,1,Madison Carter,9271,1992
27169,William Forsythe,2,William Cochran,9271,2004
24645,Stephen Spinella,2,Dr. Darrel Lindenmeyer,9271,1957
16247,Louise Fletcher,1,Elizabeth Deane,9271,1996
26306,Una Damon,1,Woman with Video Camera,9271,1969
18606,Miguel Nájera,2,Rafael Debaca,9271,1982
18807,Miracle Vincent,1,Christine Barnes,9271,1969
26102,Traci Lords,1,Media Zone Singer,9271,1992
13835,Kaley Cuoco,1,Karin Carter,9271,1976
12702,John Cusack,2,David Shayne,11382,1970
6457,Dianne Wiest,1,Helen Sinclair,11382,1975
11943,Jennifer Tilly,1,Olive Neal,11382,1994
4395,Chazz Palminteri,2,Cheech,11382,1968
17578,Mary-Louise Parker,1,Ellen,11382,1985
10890,Jack Warden,2,Julian Marx,11382,1958
22265,Rob Reiner,2,Sheldon Flender,11382,1962
26097,Tracey Ullman,0,Eden Brent,11382,1976
12538,Joe Viterelli,2,Nick Valenti,11382,1992
12248,Jim Broadbent,2,Warner Purcell,11382,1974
9877,Harvey Fierstein,2,Sid Loomis,11382,1993
9820,Harrison Ford,2,Jack Ryan,9331,1997
27138,Willem Dafoe,2,John Clark,9331,1961
1772,Anne Archer,1,Cathy Ryan,9331,1989
12440,Joaquim de Almeida,2,Col. Felix Cortez,9331,1986
10055,Henry Czerny,2,Robert Ritter,9331,1969
9818,Harris Yulin,2,James Cutter,9331,1975
6721,Donald Moffat,2,President Bennett,9331,1985
18609,Miguel Sandoval,2,Ernesto Escobedo,9331,2003
2748,Benjamin Bratt,2,Captain Ramirez,9331,1950
21716,Raymond Cruz,2,Domingo Chavez,9331,1969
6175,Dean Jones,2,Judge Moore,9331,1968
25588,Thora Birch,1,Sally Ryan,9331,1963
1637,Ann Magnuson,1,Moira Wolfson,9331,1977
10222,Hope Lange,1,Senator Mayo,9331,2000
25907,Tom Tammi,2,FBI Director Emile Jacobs,9331,1987
11136,James Earl Jones,0,Admiral James Greer,9331,1988
25376,Ted Raimi,2,Satellite Analyst,9331,1991
9460,Greg Germann,2,Petey,9331,1970
27079,Whoopi Goldberg,1,Corrina Washington,10464,1979
21692,Ray Liotta,2,Manny Singer,10464,1978
25738,Tina Majorino,1,Molly Singer,10464,1978
12389,Joan Cusack,1,Jonesy,10464,1993
15238,Larry Miller,2,Sid,10464,1963
3368,Brent Spiner,2,Brent Witherspoon,10464,1982
25935,Tommy Bertelsen,2,Bratty Boy,10464,1980
3293,Brandon Lee,2,Eric Draven,9495,2000
22555,Rochelle Davis,1,Sarah,9495,2000
7810,Ernie Hudson,2,Sergeant Albrecht,9495,1997
18449,Michael Wincott,2,Top Dollar,9495,1960
2467,Bai Ling,1,Myca,9495,1992
24284,Sofia Shinas,1,Shelly Webster,9495,1955
1709,Anna Levine,1,Darla,9495,1968
6076,David Patrick Kelly,2,T-Bird,9495,1982
1524,Angel David,0,Skank,9495,1992
15381,Laurence Mason,2,Tin Tin,9495,1990
18347,Michael Massee,2,Funboy,9495,1989
26050,Tony Todd,2,Grange,9495,1971
13050,Jon Polito,2,Gideon,9495,1955
2958,Bill Raymond,2,Mickey,9495,2002
16885,Marco Rodríguez,2,Torres,9495,1998
19974,Norman Max Maxwell,2,Roscoe,9495,1965
25948,Tommy Lee Jones,2,Ty Cobb,29973,1993
22491,Robert Wuhl,2,Al Stump,29973,1969
16124,Lolita Davidovich,1,Ramona,29973,1964
19434,Ned Bellamy,2,Ray,29973,2001
20181,Omar Epps,2,Mlik Williams,16295,1962
14984,Kristy Swanson,1,Kristen Connor,16295,1959
18386,Michael Rapaport,2,Remy,16295,1951
11887,Jennifer Connelly,1,Taryn,16295,1952
10402,Ice Cube,2,Fudge,16295,1965
11533,Jason Wiles,2,Wayne,16295,1980
26260,Tyra Banks,1,Deja,16295,1989
5090,Cole Hauser,2,Scott Moss,16295,2004
15376,Laurence Fishburne,2,Professor Maurice Phipps,16295,1999
21809,Regina King,1,Monet,16295,1954
3666,Busta Rhymes,2,Dreads,16295,1979
3473,Bridgette Wilson,0,Nicole,16295,1976
26781,Vitamin C,1,Festival Singer,16295,1990
13934,Kari Wuhrer,1,Claudia,16295,1986
2151,Arnold Schwarzenegger,2,Harry Tasker,36955,1962
11292,Jamie Lee Curtis,1,Helen Tasker,36955,1995
25816,Tom Arnold,2,Albert Gibson,36955,1994
2955,Bill Paxton,2,Simon,36955,1974
25602,Tia Carrere,1,Juno Skinner,36955,1981
2171,Art Malik,2,Salim Abu Aziz,36955,1975
7329,Eliza Dushku,1,Dana Tasker,36955,1965
9430,Grant Heslov,2,Faisil,36955,1959
4380,Charlton Heston,2,Spencer Trilby,36955,1991
17391,Marshall Manesh,2,Jamal Khaled,36955,1994
10867,Jack Nicholson,2,Will Randall,10395,1950
4820,Christopher Plummer,2,Raymond Alden,10395,1998
11238,James Spader,2,Stewart Swinton,10395,2005
18557,Michelle Pfeiffer,1,Laura,10395,1999
14056,Kate Nelligan,1,Charlotte Randall,10395,1956
22052,Richard Jenkins,2,Detective Bridger,10395,1999
7180,Eileen Atkins,1,Mary,10395,1977
6005,David Hyde Pierce,2,Roy,10395,1964
20174,Om Puri,2,Dr. Vijay Alezais,10395,1961
22701,Ron Rifkin,2,Doctor,10395,2001
21385,Prunella Scales,1,Maude,10395,1994
3439,Brian Markinson,2,Detective Wade,10395,1983
20974,Peter Gerety,2,George,10395,1979
1007,Allison Janney,1,Party Guest,10395,1953
6100,David Schwimmer,2,Cop,10395,1985
15376,Laurence Fishburne,2,Nelson Crowe,40480,1965
7399,Ellen Barkin,1,Margaret Wells,40480,2004
8416,Frank Langella,2,Vic Grimes,40480,1957
18180,Michael Beach,2,Tod Stapp,40480,1979
6069,David Ogden Stiers,2,Judge Justin Beach,40480,1958
5613,Daniel Hugh Kelly,2,Les Goodwin,40480,2001
9095,Gia Carides,1,Julie Ames,40480,1979
483,Albert Finney,0,Alfred Byrne,52038,1992
3329,Brenda Fricker,1,Lily Byrne,52038,1983
18268,Michael Gambon,2,Ivor J. Carney,52038,1985
25257,Tara Fitzgerald,1,Adele Rice,52038,1988
22892,Rufus Sewell,2,Robbie Fay,52038,1970
20541,Patrick Malahide,2,Inspector Carson,52038,1998
6019,David Kelly,2,Christy Ward,52038,1978
9650,Gérard Depardieu,2,Chabert,41580,1989
8064,Fanny Ardant,1,Gräfin Ferraud,41580,2002
8031,Fabrice Luchini,2,Derville,41580,1996
1450,André Dussollier,2,Graf Ferraud,41580,1982
7682,Eric Elmosnino,2,Desroches,41580,1977
4962,Claude Rich,2,Chamblin,41580,2003
13578,Julie Depardieu,1,Mathilde,41580,1985
22662,Romane Bohringer,1,Sophie,41580,1978
11675,Jean-Claude Van Damme,2,Colonel William Guile,11667,1960
21734,Raúl Juliá,2,General M. Bison,11667,1997
18788,Ming-Na Wen,1,Chun-Li Zang,11667,2005
27918,Дэмиан Чапа,2,Ken Masters,11667,1980
15092,Kylie Minogue,1,Cammy White,11667,1978
27062,Wes Studi,2,Victor Sagat,11667,1966
3677,Byron Mann,2,Ryu Hoshi,11667,1998
22804,Roshan Seth,0,Dr. Dhalsim,11667,1965
9424,Grand L. Bush,2,Balrog,11667,2003
11587,Jay Tavare,2,Vega,11667,1990
24184,Simon Callow,2,A.N. Official,11667,1967
1361,Andrew Bryniarski,2,Zangief,11667,1999
18602,"Miguel A. Núñez, Jr.",2,Dee Jay,11667,1999
22412,Robert Mammone,2,Carlos Blanka,11667,1983
3083,Blythe Danner,1,Katherine Samuel,291731,1981
8454,Frank Whaley,2,Archie Landrum,291731,1990
24019,Sheryl Lee,1,Lucy Samuel,291731,1965
5754,Danny Nucci,2,Gilbert Tellez,291731,1967
3555,Bruce Davison,2,Joseph Smith,291731,1978
5471,Damián Alcázar,2,,172923,1954
20827,Pedro Armendáriz Jr.,2,,172923,1995
6594,Dolores Heredia,1,,172923,1968
13334,José Carlos Ruiz,2,,172923,1965
22777,Roscoe Lee Browne,2,Narrator (voice),316098,1967
19563,Nicholas Turturro,2,,171857,1971
1885,Anthony DeSando,2,,171857,1970
15803,Libby Langdon,1,,171857,1984
23175,Sam Neill,2,John Trent,2654,1955
13573,Julie Carmen,1,Linda Styles,2654,1958
13776,Jürgen Prochnow,2,Sutter Cane,2654,1959
6134,David Warner,2,Dr. Wrenn,2654,1964
20993,Peter Jason,2,Mr. Paul,2654,1974
4380,Charlton Heston,2,Jackson Harglow,2654,1994
12762,John Glover,2,Saperstein,2654,1959
27094,Wilhelm von Homburg,0,Simon,2654,1995
5171,Conrad Bergschneider,2,Axe Maniac,2654,1963
2810,Bernie Casey,2,Robinson,2654,1954
8296,Frances Bay,0,Mrs. Pickman,2654,1976
9897,Hayden Christensen,2,Paperboy,2654,1976
16445,Luke Perry,2,Lane Frost,18069,1971
24581,Stephen Baldwin,2,Tuff Hedeman,18069,1984
5356,Cynthia Geary,1,Kellie Frost,18069,1979
11224,James Rebhorn,2,Clyde Frost,18069,1976
4017,Carrie Snodgress,1,Elsie Frost,18069,1953
15916,Linden Ashby,2,Martin Hudson,18069,1963
6896,Duane Martin,2,Kyle Lee Watson,19092,2003
26220,Tupac Amaru Shakur,2,Birdie,19092,1976
2814,Bernie Mac,2,Flip,19092,1974
17371,Marlon Wayans,2,Bugaloo,19092,1999
15666,Leon Robinson,2,Shep,19092,1987
27303,Wood Harris,2,Motaw,19092,1994
18395,Michael Rispoli,2,Richie,19092,1951
21734,Raúl Juliá,2,Gomez Addams,2758,2004
1619,Anjelica Huston,1,Morticia Addams,2758,1998
4802,Christopher Lloyd,2,Uncle Fester Addams,2758,1986
4710,Christina Ricci,1,Wednesday Addams,2758,1974
12389,Joan Cusack,1,Debbie Jellinsky,2758,1980
3814,Carel Struycken,2,Lurch,2758,1950
9816,Harriet Sansom Harris,1,Ellen Buckman,2758,1972
13591,Julie Halston,0,Mrs. Glicker,2758,1969
3955,Carol Kane,1,Granny,2758,1998
2590,Barry Sonnenfeld,2,Mr. Glicker,2758,1974
12326,Jimmy Workman,2,Pugsley Addams,2758,2004
21010,Peter MacNicol,2,Gary Granger,2758,2003
4718,Christine Baranski,1,Becky Martin-Granger,2758,1976
18107,Mercedes McNab,1,Amanda Buckman,2758,1984
23173,Sam McMurray,2,Don Buckman,2758,1997
19394,Nathan Lane,2,Desk Sergeant,2758,1997
6005,David Hyde Pierce,2,Delivery Room Doctor,2758,1984
26046,Tony Shalhoub,2,Jorge,2758,2001
20979,Peter Graves,2,Host,2758,1988
5362,Cynthia Nixon,1,Heather,2758,1964
12745,John Franklin,2,Cousin It,2758,1981
6027,David Krumholtz,2,Joel Glicker,2758,1964
10357,Ian Abercrombie,2,Driver,2758,1967
17455,Martin Lawrence,2,,38129,1977
16599,Madeleine Stowe,1,Cody Zamora,11853,1981
17569,Mary Stuart Masterson,1,Anita Crown,11853,1951
1287,Andie MacDowell,1,Eileen Spenser,11853,1974
6874,Drew Barrymore,1,Lily Laronette,11853,1971
11229,James Russo,2,Kid Jarrett,11853,1992
11178,James Le Gros,2,William Tucker,11853,1993
22407,Robert Loggia,2,Frank Jarrett,11853,2001
6366,Dermot Mulroney,2,Josh McCoy,11853,1975
12244,Jim Beaver,2,Pinkerton Detective Graves,11853,1996
25349,Taylor Nichols,2,Ted Boynton,16771,1960
4568,Chris Eigeman,2,Fred Boynton,16771,2003
18806,Mira Sorvino,1,Marta Ferrer,16771,1979
26225,Tushka Bergen,1,Montserrat Raventos,16771,1958
20865,Pep Munné,2,Ramone,16771,1989
16599,Madeleine Stowe,1,Emma Brody,26203,1984
316,Aidan Quinn,2,Detective John Hallstrom,26203,1951
11225,James Remar,2,Thomas Ridgely,26203,1975
20968,Peter Friedman,2,Dr. Ryan Pierce,26203,1987
3546,Bruce A. Young,0,Lt. Mitchell,26203,1986
15406,Laurie Metcalf,1,Candice,26203,1992
17730,Matt Roth,2,Officer Crowe,26203,1951
15786,Lia D. Mortensen,1,Reporter,26203,1955
26302,Uma Thurman,1,Sissy Hankshaw,34444,1991
16168,Lorraine Bracco,0,Delores Del Ruby,34444,1977
20454,Pat Morita,2,The Chink,34444,1958
1575,Angie Dickinson,1,Miss Adrian,34444,2005
14256,Keanu Reeves,2,Julian Gitche,34444,1979
12785,John Hurt,2,The Countess,34444,1961
21532,Rain Phoenix,0,Bonanza Jellybean,34444,1953
6984,Ed Begley Jr.,2,Rupert,34444,1966
3955,Carol Kane,1,Carla,34444,1974
23634,Sean Young,1,Marie Barth,34444,1970
5295,Crispin Glover,2,Howard Barth,34444,1963
3633,Buck Henry,0,Dr. Dreyfus,34444,1979
9397,Grace Zabriskie,1,Mrs. Hankshaw,34444,1970
9925,Heather Graham,1,Cowgirl Heather,34444,1971
26279,Udo Kier,2,Commercial Director,34444,1998
7143,Edward James Olmos,2,Musician at Barbecue,34444,1974
22236,River Phoenix,2,Pilgrim,34444,1967
22787,Roseanne Barr,1,Madame Zoe,34444,1998
9799,Harley Jane Kozak,1,Kathy Whiting,50463,2003
7358,Elizabeth McGovern,1,Emily,50463,1976
2957,Bill Pullman,2,Peter,50463,1966
3251,Brad Pitt,2,Elliott Fowler,50463,2003
14400,Ken Wahl,2,Tom Andrews,50463,1955
15238,Larry Miller,2,Joe Dubin,50463,1980
10194,Holland Taylor,1,Maggie Sand,50463,1951
25840,Tom Cruise,2,Mitch McDeere,37233,1997
11752,Jeanne Tripplehorn,1,Abby McDeere,37233,1984
8845,Gene Hackman,2,Avery Tolar,37233,1953
10202,Holly Hunter,1,Tammy Hemphill,37233,1972
6995,Ed Harris,2,Wayne Tarrance,37233,1964
9691,Hal Holbrook,2,Oliver Lambert,37233,1991
12045,Jerry Hardin,2,Royce McKnight,37233,1954
6111,David Strathairn,2,Ray McDeere,37233,1999
25448,Terry Kinney,2,Lamar Quinn,37233,1991
27088,Wilford Brimley,2,William Devasher,37233,1952
24851,Sullivan Walker,2,Thomas Abanks,37233,1998
8760,Gary Busey,2,Eddie Lomax,37233,1951
24744,Steven Hill,0,F. Denton Voyles,37233,1965
16948,Margo Martindale,1,Nina Huff,37233,1962
20730,Paul Sorvino,2,Tommy Morolto,37233,2003
12538,Joe Viterelli,2,Joey Morolto,37233,1951
12069,Jerry Weintraub,2,Sonny Capps,37233,1989
25775,Tobin Bell,2,The Nordic Man,37233,1959
6180,Dean Norris,2,The Squat Man,37233,1965
2509,Barbara Garrick,1,Kay Quinn,37233,1958
13094,Jonathan Kaplan,2,Lawyer Recruiter,37233,1980
12648,John Beal,2,Nathan Locke,37233,1992
5109,Colin Friels,2,"Morgan Leafy, 1st Secretary of the High Commissioner",41006,1957
23597,Sean Connery,2,Dr. Alex Murray,41006,1986
12822,John Lithgow,2,"Arthur Fanshawe, British High Commissioner",41006,1963
6430,Diana Rigg,1,Chloe Fanshawe,41006,1979
12438,Joanne Whalley,1,,41006,1994
16211,"Louis Gossett, Jr.",2,,41006,1966
20797,Pauly Shore,2,Bones Conway,12475,1999
1479,Andy Dick,2,Jack Kaufman,12475,1973
16155,Lori Petty,1,Christine Jones,12475,1960
5891,David Alan Grier,2,Fred Ostroff,12475,1988
7831,Esai Morales,2,Sgt. Stern,12475,1988
16499,Lynn Whitfield,1,Sgt. Ladd,12475,1997
15198,Larenz Tate,2,Drew Tate,59930,1995
12510,Joe Morton,2,Kenny Tate,59930,1957
24991,Suzzanne Douglas,1,Brenda Tate,59930,1999
9309,Glynn Turman,2,Spencer Phillips,59930,2002
26460,Vanessa Bell Calloway,1,Francis Phillips,59930,1960
12,A.J. Johnson,1,Heather Lee,59930,1969
27927,Моррис Честнат,2,Harold Lee,59930,1956
11002,Jada Pinkett Smith,1,Lauren Kelly,59930,1987
6896,Duane Martin,2,Jr. Phillips,59930,1951
12092,Jesse Bradford,2,Aaron Kurlander,34024,1969
12031,Jeroen Krabbé,0,Mr. Kurlander,34024,1986
15992,Lisa Eichhorn,1,Mrs. Kurlander,34024,1993
13896,Karen Allen,1,Miss Mathey,34024,1974
24417,Spalding Gray,2,Mr. Mungo,34024,1975
7358,Elizabeth McGovern,1,Lydia,34024,1995
249,Adrien Brody,2,Lester,34024,1962
14091,Katherine Heigl,1,Christina Sebastian,34024,1954
1099,Amber Benson,1,Ella,34024,1987
15411,Lauryn Hill,0,Elevator Operator,34024,1994
6010,David Jensen,2,Front Desk Clerk,34024,2003
13249,Joseph Moynihan,2,Woodbine Waiter,34024,1990
18304,Michael J. Fox,2,Michael Chapman,42580,1965
4713,Christina Vidal,1,Angie Vega,42580,1956
19394,Nathan Lane,2,Ed Chapman,42580,1994
26590,Victor Garber,2,Brian Spiro,42580,1999
6027,David Krumholtz,2,Barry Corman,42580,1969
5351,Cyndi Lauper,1,Geena Briganti,42580,2004
6001,David Huddleston,2,Herr Corcoran,42580,1993
519,Alec Baldwin,2,Dr. Jed Hill,2246,1988
19694,Nicole Kidman,1,Tracy Kennsinger,2246,2001
2957,Bill Pullman,2,Andy Sarafian,2246,1957
2643,Bebe Neuwirth,1,Det. Dana Harris,2246,2000
8921,George C. Scott,2,Dr. Martin Kessler,2246,1986
1773,Anne Bancroft,1,Mrs. Kennsinger,2246,2000
20971,Peter Gallagher,2,Atty. Dennis Riley,2246,1952
13206,Josef Sommer,2,Atty. Lester Adams,2246,1972
25775,Tobin Bell,2,Earl Leemus,2246,1984
9636,Gwyneth Paltrow,1,Paula Bell,2246,1977
6229,Debrah Farentino,1,Nurse Tanya,2246,1992
5910,David Bowe,2,Dr. Matthew Robertson,2246,1973
13920,Karen Sillas,1,Jackie Marsh,83718,1954
25887,Tom Noonan,2,Michael,83718,1982
14419,Kenneth Branagh,2,Benedikt,11971,1991
21986,Richard Briers,2,Signor Leonato,11971,1971
18317,Michael Keaton,2,Dogberry,11971,1950
22456,Robert Sean Leonard,2,Claudio,11971,2004
14256,Keanu Reeves,2,Don Juan,11971,1976
7589,Emma Thompson,1,Beatrice,11971,2002
6341,Denzel Washington,2,Don Pedro of Aragon,11971,1981
14021,Kate Beckinsale,1,Hero,11971,1956
12327,Jimmy Yuill,2,Friar Francis,11971,1977
3396,Brian Blessed,2,Antonio,11971,1973
21194,Phyllida Law,1,Ursula,11971,1990
10492,Imelda Staunton,1,Margaret,11971,2003
