movieID,title,Released,runtime,Popularity,keywords
47867,Gordy,1995-05-12,90.0,0.398924,country music
43475,Gumby: The Movie,1995-12-01,77.0,0.090452,
72031,The Glass Shield,1994-09-16,109.0,1.012197,
14275,Hoop Dreams,1994-09-12,171.0,9.47666,"chicago, sports team, ghetto, narration, college, sport, basketball, high school sports, independent film, inner city, high school student"
1024,Heavenly Creatures,1994-09-02,99.0,9.438042,"mother, sex, secret, obsession, literature, nudity, fantasy, passion, love, friends, murder, independent film, lesbian, true, relationship"
17207,Houseguest,1995-01-06,113.0,2.688562,
13701,Immortal Beloved,1994-12-16,121.0,7.983666,"deafness, sister-in-law, character study, uncle nephew relationship, für elise"
14819,Heavyweights,1995-02-17,100.0,9.546707,"overweight, summer camp"
32631,The Hunted,1995-02-24,106.0,2.756986,
11777,I.Q.,1994-12-24,100.0,5.146352,
628,Interview with the Vampire,1994-11-11,123.0,11.970205,"paris, san francisco, vampire, plantation, pity, bite, fang vamp"
87729,Jefferson in Paris,1995-03-31,139.0,1.596058,"france, revolution, biography, president, history"
18713,The Jerky Boys,1995-02-03,82.0,0.748846,"new york, telephone joke, gangster"
6280,Junior,1994-11-22,109.0,6.710215,"baby, medicine, media, pregnancy, scientist, science, male pregnancy, fertility, gynaecology, ceasarean birth"
9061,Just Cause,1995-02-17,102.0,9.195256,"rape, black people, florida, professor, harvard university, innocence, revenge, suspense"
37108,A Kid in King Arthur's Court,1995-08-11,89.0,5.874511,"time travel, kids, medieval times"
6071,Kiss of Death,1995-04-21,101.0,7.797512,hoodlum
11,Star Wars,1977-05-25,121.0,42.149697,"android, galaxy, hermit, death star, lightsaber, jedi, rescue mission, empire, rebellion, planet, smuggler, the force, space opera, galactic war, stormtrooper, totalitarianism"
9587,Little Women,1994-12-21,115.0,9.774994,
19101,A Little Princess,1995-05-10,97.0,7.731725,"based on novel, servant, private school, female friendship, boarding school, british, school, little girl, orphan, india, rich poor, father daughter relationship, schoolgirl, presumed dead, attic, imagination, african american servant, fantasy life"
49980,Ladybird Ladybird,1994-02-18,101.0,0.84508,"love, children, family, social services"
17961,L'Enfer,1994-02-16,100.0,1.948315,
18183,Like Water for Chocolate,1992-04-16,105.0,4.126083,"chocolate, jealousy, sister sister relationship, cooking, mexican revolution, marriage, wedding, single mother, recipe, magic realism, new mexican cinema, new latin american cinema"
4476,Legends of the Fall,1994-12-16,133.0,12.199047,"brother brother relationship, montana, based on novel, world war i, journey round the world"
11008,Major Payne,1995-03-24,95.0,9.253362,"headquarter, military base, military service, base, major, military spoof, instructor"
47504,Little Odessa,1994-10-27,98.0,1.861292,"russian mafia, dysfunctional family, brothers"
32325,Mi Vida Loca,1994-06-08,92.0,1.788829,"east los angeles, gang, los angeles, poverty, gang member, hispanic, mexican american, girl gang, woman director, cholo, chola"
43742,Love Affair,1994-10-21,108.0,3.290192,"cruise, disabled, empire state building, accident, accident victim"
28313,Losing Isaiah,1995-03-17,106.0,7.698526,"mother, child abuse, single parent, based on novel, smoking, baby, social work, drug addiction, adoption, liberation, social worker, self-abandonment, court case, custody battle, son, looking for  birth parents, surrogate mother, racist, interracial relationship, extramarital affair"
11318,The Madness of King George,1994-12-28,107.0,4.81307,"queen, kingdom, biography, victorian england, psychopathy"
3036,Mary Shelley's Frankenstein,1994-11-04,123.0,14.287753,"human experimentation, frankenstein, remake"
40490,Man of the House,1995-03-03,96.0,2.558118,
24070,Mixed Nuts,1994-12-21,97.0,2.899608,"holiday, rollerblades, cross dresser, woman director, suicide hotline, christmas"
8986,Milk Money,1994-08-31,108.0,3.770115,"prostitute, tree house, red-light disctrict, young people, stripper, make a match, mob boss"
10510,Miracle on 34th Street,1994-11-18,114.0,5.831622,"holiday, competition, new love, santa claus, department store, miracle, wish, christmas"
17402,Miami Rhapsody,1995-01-27,95.0,1.137266,
38722,My Family,1995-05-03,128.0,3.121288,"immigrant, marriage, independent film, family relationships, los angeles, family, death of wife"
8438,Murder in the First,1995-01-20,122.0,9.518564,"prison, prisoner, death row, alcatraz, lawyer, courtroom, murder trial, 1940s, mistreatment, public defender, prisoner abuse"
11593,Nobody's Fool,1994-12-23,110.0,2.891269,"illegal employment, retirement, drama"
1945,Nell,1994-12-23,112.0,5.930957,"loss of mother, loss of sister, twin sister, autism, lake, kaspar-hauser-syndrom, feral child, forest, north carolina, psychologist, family"
39310,New Jersey Drive,1995-04-19,98.0,0.629955,"new jersey, police, brutality, troubled teen, hiphop, black youths"
109560,New York Cop,1993-08-14,93.0,0.004537,
56428,Beyond Bedlam,1994-04-22,89.0,0.426952,"suicide, detective, experiment, hallucination, scientist, drug, killer"
63105,Nemesis 2 - Nebula,1995-09-26,83.0,1.466491,"cyborg, post-apocalyptic, sequel"
131957,Nina Takes a Lover,1995-03-03,100.0,0.769522,
241,Natural Born Killers,1994-08-25,119.0,11.226856,"sadistic, journalist, mass murder, yellow press, trauma, daughter, satire, controversy, controversial, violence, young couple, abuse"
9058,Only You,1994-09-17,115.0,4.936761,"venice, italy, fortune teller, soulmates, cheating, trip"
527,Once Were Warriors,1994-09-02,99.0,4.025276,"individual, slum, suicide, tattoo, alcohol, rape, tradition, loss of child, indigenous, despair, violent husband, ghetto, new zealand, maori, strong woman, lack of prospects, maori tradition, funeral, approved school , crush, independent film, teacher, youth gang, domestic violence, violence, rebellious youth, alcohol abuse, incest, unemployment"
18220,Poison Ivy II: Lily,1996-01-16,106.0,6.448039,"sex, obsession, diary, murder, student, lust, art, woman director, erotic movie"
6950,Outbreak,1995-03-10,127.0,13.676444,"river, general, research, army, serum, monkey, epidemic, medical research"
101,Leon: The Professional,1994-09-14,110.0,20.477329,"new york, corruption, assassin, police brutality, loss of family, s.w.a.t., immigrant, hitman, training, revenge, murder, loneliness, neighbor, tragic love, cult film, neo-noir, complex relationship, complex characters"
63020,The Perez Family,1995-05-12,113.0,1.433544,"immigration, independent film, woman director, political prisoner, cuban refugees"
2307,A Pyromaniac's Love Story,1995-04-28,94.0,0.463307,"jealousy, burning house, teenage crush, arsonist"
680,Pulp Fiction,1994-09-10,154.0,140.950236,"transporter, brothel, drug dealer, boxer, massage, stolen money, crime boss, dance contest, junkyard, kamikaze, ambiguous ending, briefcase, redemption, heirloom, pulp fiction, reference to al green, theft, brutality"
41478,Panther,1995-11-10,124.0,7.160149,black panther
25296,Pushing Hands,1992-02-01,105.0,1.638622,
40156,Priest,1994-01-01,98.0,1.881932,"gay, secret, faith, independent film, conservative, girl, church, united kingdom, catholic priest, crisis of faith, woman director, abuse"
11450,Quiz Show,1994-09-16,133.0,7.772505,"television, tv show, manipulation, manipulation of the media, product placement, investigation, tv ratings, quiz show, fragen, lawyer"
30304,Picture Bride,1995-05-05,94.0,1.296912,"hawaii, arranged marriage, cultural difference, orphan, older man younger woman relationship, black and white scene, asian american"
10452,Queen Margot,1994-05-13,162.0,4.405405,"marriage of convenience, konfession, royalty, slaughter"
12106,The Quick and the Dead,1995-02-09,107.0,7.54701,"gunslinger, revenge, prairie, shootout, pistol"
161495,Roommates,1995-03-01,108.0,3.395867,"grandfather grandson relationship, roommate, birthday, funeral, vegetarian, orphan, deathbed"
3586,Prêt-à-Porter,1994-12-23,133.0,6.259433,"paris, hotel room, suspicion of murder, mannequin, fashion photographer, sandwich, poodle, reporter, fashion"
110,Three Colors: Red,1994-05-27,99.0,7.832755,"judge, isolation, mannequin, shadowing, english channel, geneva, travel, dog"
108,Three Colors: Blue,1993-01-10,98.0,8.843517,"paris, composer, pain, loss of husband, to compose"
109,Three Colors: White,1994-01-26,91.0,6.5898,"hairdresser, sexual frustration, funeral, business man, poland"
159185,"Red Firecracker, Green Firecracker",1994-10-14,111.0,0.078257,
36357,Rent-a-Kid,1995-01-01,85.0,1.155255,
92769,Relative Fear,1995-10-03,90.0,0.499601,"therapist, suspicion, serial murder, special education"
28033,Stuart Saves His Family,1995-04-12,95.0,1.390885,
22586,The Swan Princess,1994-11-18,89.0,8.910462,"princess, swan"
14334,The Secret of Roan Inish,1994-01-01,97.0,1.750481,"family relationships, ireland, seal, selkie"
2636,The Specialist,1994-10-07,110.0,10.388183,"explosive, revenge, explosives expert"
2164,Stargate,1994-10-27,121.0,13.328924,"space travel, teleportation, uprising, shot to death, androgyny, space western, outer space, timebomb, death of son, nuclear weapons, invented language, hieroglyph, egyptian mythology, egyptology"
11395,The Santa Clause,1994-11-10,97.0,9.665424,"holiday, christmas party, santa claus, deal, christmas tree, christmas"
278,The Shawshank Redemption,1994-09-23,142.0,51.645403,"prison, corruption, police brutality, prison cell, delinquent, parole board, escape from prison, wrongful imprisonment, framed for murder, 1940s"
9905,Shallow Grave,1994-12-22,92.0,8.223026,"roommate, distrust, overdose, grave, suspense, dark comedy, shallow grave"
87078,Suture,1993-09-14,96.0,1.298224,"amnesia, betrayal, black and white, twins, evil twin, film theory, identity swapping"
12527,Strawberry and Chocolate,1993-01-01,108.0,1.777197,"gay, cuba, artist, male friendship, havanna, homosexuality, social commentary, student"
20306,Swimming with Sharks,1994-09-10,101.0,5.869261,independent film
36614,The Sum of Us,1994-07-12,100.0,1.407427,"gay, father son relationship, sydney, australia, based on play or musical, independent film, breaking the fourth wall, gay son"
27993,Senior Trip,1995-09-08,91.0,5.05806,
31439,To Live,1994-06-30,125.0,5.260627,"gambling, china, child abuse, communist, epic"
9067,Tank Girl,1995-03-31,98.0,7.602087,"destroy, dystopia, reincarnation, desert, artial arts, woman director"
9059,Tales from the Crypt: Demon Knight,1995-01-13,92.0,9.455342,"prostitute, key, jesus christ, chosen one, god, good vs evil, blood, demon, crypt keeper"
193,Star Trek: Generations,1994-11-17,118.0,8.105708,"based on tv series, death, exploding planet, mountain cabin, solar system"
25066,Tales from the Hood,1995-05-24,98.0,2.86007,"prison, child abuse, ku klux klan, police brutality, ghetto, anthology, evil doll, murder, hood, dirty cop, funeral home"
46797,Tom & Viv,1994-04-15,115.0,0.704204,
12122,Village of the Damned,1995-04-28,99.0,6.529879,"alien life-form, village, bewusstlosigkeit, alien, pregnancy, doppelganger"
11381,Tommy Boy,1995-03-31,97.0,11.971318,
32636,Vanya on 42nd Street,1994-09-13,119.0,7.039846,"independent film, chekhov"
36141,The Underneath,1995-04-28,99.0,2.059771,"noir, independent film, city"
95963,The Walking Dead,1995-02-24,88.0,0.620873,"vietnam, jungle, black american"
1587,What's Eating Gilbert Grape,1993-12-17,118.0,10.3919,"brother brother relationship, mentally disabled, iowa, widow, dysfunctional family, independent film"
9271,Virtuosity,1995-08-04,106.0,5.188399,"artificial intelligence, android, hologram, computer program, virtual reality, ex-cop, visual effect, police training"
2064,While You Were Sleeping,1995-04-21,103.0,15.783615,
19855,The War,1994-11-04,126.0,3.908596,"vietnam veteran, bullying, child"
60855,Double Happiness,1994-09-07,87.0,0.372239,"culture clash, immigrant, daughter, interracial romance, mother daughter relationship, dating, father daughter relationship, family, audition, generation gap, woman director, actor"
236,Muriel's Wedding,1994-09-29,106.0,5.254847,
48287,The Baby-Sitters Club,1995-08-18,94.0,2.15805,"friends, camp, summer, club, woman director, summer school"
3049,Ace Ventura: Pet Detective,1994-02-04,86.0,11.247957,"dolphin, mascot, private detective, pets"
2759,"The Adventures of Priscilla, Queen of the Desert",1994-05-31,104.0,8.328596,"gay, drag queen, homophobia, musical, van, australia, transgender, australian aborigine"
12635,Backbeat,1994-04-01,100.0,2.487951,"red-light disctrict, stuart sutcliffe, boyfriend girlfriend, river elbe, hofner bass guitar, body painting, hamburg germany, photo, reeperbahn"
10497,Bitter Moon,1992-09-02,139.0,11.298195,"eroticism, wheelchair, married couple, cruise, longing, marriage crisis, paralysis, sadomasochism, voyeurism"
11382,Bullets Over Broadway,1994-10-14,98.0,5.72288,"lover (female), talent, mafia boss, author"
9331,Clear and Present Danger,1994-08-03,141.0,7.513245,"assassination, spy, ambush, cia, helicopter, based on novel, usa president, sniper, fbi, colombia, drug traffic, bomber, mission of murder, mercenary, insurgence, coast guard, spying, war, car bomb, drug cartel, conspiracy, shootout, infantry, violence, jack ryan, political cover-up"
10731,The Client,1994-07-20,119.0,15.263829,"suicide, brother brother relationship, witness protection, principal witness , brother, investigation, search for witnesses, lawyer, gangster"
10464,"Corrina, Corrina",1994-08-12,115.0,6.924689,"loss of mother, daughter, friendship, mute, housekeeper, xenophobia, woman director"
34152,Crooklyn,1994-05-13,115.0,2.533022,"black people, 1970s, jazz musician, straßenkids, dysfunctional family, independent film, teacher, urban, parenthood"
9495,The Crow,1994-05-11,102.0,15.799336,"halloween, arson, detroit"
29973,Cobb,1994-12-02,128.0,2.583363,"baseball, sport, historical figure"
888,The Flintstones,1994-05-26,91.0,15.019586,
13,Forrest Gump,1994-07-06,142.0,48.307194,"vietnam veteran, hippie, mentally disabled, running, based on novel, vietnam, vietnam war, friendship, love, family relationships, bully, mother son relationship, military, hugging, shrimping, wounded soldier, flashback, park bench, amputee"
712,Four Weddings and a Funeral,1994-03-09,117.0,8.990345,
16295,Higher Learning,1995-01-11,127.0,7.817811,"racism, violence, date rape, athletic scholarship, black militant, resentment, school shooting"
48992,I Like It Like That,1994-10-14,104.0,0.289295,"puerto rican, love, jail, independent film, theft, woman director"
10879,I Love Trouble,1994-06-29,123.0,3.570874,"newspaper, adversary, reporter, experience"
10660,It Could Happen to You,1994-07-29,101.0,11.272073,"waitress, cop, lottery ticket, winning lottery"
10714,The Jungle Book,1994-12-23,111.0,10.714235,"indian lead, tiger, feral child, british, panther, bear, jungle, falling in love"
